item	type	count
ENT/Indigenous peoples of the Americas	entity	7710
ENT/Coat of arms	entity	7703
ENT/Methodism	entity	7690
ENT/Peer review	entity	7687
ENT/Myocardial infarction	entity	7680
ENT/Bristol	entity	7671
ENT/Cover version	entity	7668
ENT/Tehsil	entity	7668
ENT/Noctuidae	entity	7656
ENT/Catalonia	entity	7654
ENT/Cape Town	entity	7642
ENT/United States Department of State	entity	7641
ENT/Normandy	entity	7615
ENT/The Holocaust	entity	7607
ENT/Erebidae	entity	7594
ENT/Oxford	entity	7586
ENT/Independent politician	entity	7579
ENT/Portuguese language	entity	7575
ENT/Luxembourg	entity	7567
ENT/Poznań	entity	7556
ENT/Richard Nixon	entity	7545
ENT/Bharatiya Janata Party	entity	7544
ENT/Mary, mother of Jesus	entity	7541
ENT/Montana	entity	7540
ENT/Surrey	entity	7529
ENT/Buffalo, New York	entity	7516
ENT/Federal Communications Commission	entity	7516
ENT/Political science	entity	7506
ENT/Bob Dylan	entity	7499
ENT/Persian language	entity	7492
ENT/Diocese	entity	7488
ENT/Haiti	entity	7481
ENT/Christmas	entity	7460
ENT/Android (operating system)	entity	7455
ENT/Linux	entity	7445
ENT/Hot Country Songs	entity	7434
ENT/Red Army	entity	7433
ENT/Philadelphia Phillies	entity	7432
ENT/San Antonio	entity	7421
ENT/Thoroughbred	entity	7420
ENT/Bangkok	entity	7413
ENT/Gdańsk	entity	7412
ENT/Horse racing	entity	7406
ENT/Soap opera	entity	7404
ENT/Quarterback	entity	7403
ENT/Confederate States of America	entity	7389
ENT/Mountain	entity	7388
ENT/Salt Lake City	entity	7379
ENT/Ivory Coast	entity	7378
ENT/Paraguay	entity	7374
ENT/Winnipeg	entity	7370
ENT/Canadian Football League	entity	7357
ENT/Essex	entity	7352
ENT/New Hampshire	entity	7352
ENT/Sea level	entity	7346
ENT/Short film	entity	7339
ENT/Record label	entity	7327
ENT/University of Edinburgh	entity	7321
ENT/Flute	entity	7308
ENT/Catalysis	entity	7302
ENT/Prisoner of war	entity	7294
ENT/John F. Kennedy	entity	7291
ENT/University of Toronto	entity	7290
ENT/Electronic music	entity	7284
ENT/Anatolia	entity	7278
ENT/Devon	entity	7278
ENT/Borneo	entity	7271
ENT/Reality television	entity	7264
ENT/Italians	entity	7260
ENT/Non-governmental organization	entity	7259
ENT/Test cricket	entity	7258
ENT/Forbes	entity	7252
ENT/Tortricidae	entity	7239
ENT/New Testament	entity	7238
ENT/NASCAR	entity	7235
ENT/IBM	entity	7235
ENT/Andes	entity	7234
ENT/Abraham Lincoln	entity	7233
ENT/Iraq War	entity	7230
ENT/Chicago White Sox	entity	7228
ENT/Ford Motor Company	entity	7222
ENT/House of Lords	entity	7213
ENT/NCAA Division I	entity	7213
ENT/Orchidaceae	entity	7213
ENT/Cincinnati Reds	entity	7204
ENT/Allies of World War II	entity	7201
ENT/Gujarat	entity	7201
ENT/Victoria Cross	entity	7201
ENT/Antwerp	entity	7188
ENT/Television show#Seasons/series	entity	7188
ENT/Blues	entity	7186
ENT/Bucharest	entity	7179
ENT/Justice of the peace	entity	7179
ENT/Audio mixing (recorded music)	entity	7172
ENT/Sister city	entity	7170
ENT/House of Commons of Canada	entity	7167
ENT/The Hague	entity	7165
ENT/England national football team	entity	7146
ENT/A-side and B-side	entity	7140
ENT/Bacteria	entity	7136
ENT/Baroque	entity	7124
ENT/Holy Roman Empire	entity	7117
ENT/Serie A	entity	7106
ENT/Comic book	entity	7102
ENT/Sitcom	entity	7101
ENT/Botany	entity	7099
ENT/Yemen	entity	7099
ENT/Paramount Pictures	entity	7094
ENT/Libya	entity	7084
ENT/Calgary	entity	7077
ENT/La Liga	entity	7073
ENT/Library of Congress	entity	7072
ENT/Kansas City, Missouri	entity	7070
ENT/Nebraska	entity	7064
ENT/Songwriter	entity	7061
ENT/Tenor saxophone	entity	7060
ENT/Socialism	entity	7059
ENT/Urdu	entity	7056
ENT/Cleveland Indians	entity	7051
ENT/Wolfgang Amadeus Mozart	entity	7051
ENT/Gulf War	entity	7049
ENT/Fantasy	entity	7047
ENT/International Union for Conservation of Nature	entity	7041
ENT/Yorkshire	entity	7040
ENT/Screenwriter	entity	7029
ENT/Central America	entity	7010
ENT/American Hockey League	entity	7003
ENT/The Independent	entity	7001
ENT/Juris Doctor	entity	7001
ENT/Namibia	entity	6999
ENT/National League	entity	6983
ENT/Editor-in-chief	entity	6979
ENT/War of 1812	entity	6979
ENT/Sociology	entity	6977
ENT/Prussia	entity	6974
ENT/Memphis, Tennessee	entity	6973
ENT/BBC One	entity	6972
ENT/All-America	entity	6964
ENT/Pittsburgh Pirates	entity	6960
ENT/Domesday Book	entity	6954
ENT/Major League Soccer	entity	6950
ENT/Computer science	entity	6944
ENT/Detroit Tigers	entity	6943
ENT/Johannesburg	entity	6940
ENT/Elvis Presley	entity	6936
ENT/Nicaragua	entity	6922
ENT/Winston Churchill	entity	6894
ENT/Chemistry	entity	6886
ENT/Saxophone	entity	6885
ENT/Church (building)	entity	6882
ENT/DNA	entity	6882
ENT/Phoenix, Arizona	entity	6881
ENT/Airport	entity	6878
ENT/EFL Cup	entity	6871
ENT/Mixed martial arts	entity	6870
ENT/Halifax, Nova Scotia	entity	6869
ENT/University of Illinois at Urbana–Champaign	entity	6869
ENT/Green Bay Packers	entity	6861
ENT/Apple Inc.	entity	6859
ENT/Zambia	entity	6857
ENT/Fiji	entity	6852
ENT/Wrocław	entity	6850
ENT/Chinese language	entity	6837
ENT/Napoleonic Wars	entity	6835
ENT/Liberal Party (UK)	entity	6830
ENT/The A.V. Club	entity	6829
ENT/Dallas Cowboys	entity	6827
ENT/New Brunswick	entity	6822
ENT/New York Giants	entity	6821
ENT/Zürich	entity	6819
ENT/Chelsea F.C.	entity	6810
ENT/Senegal	entity	6803
ENT/Colonel	entity	6796
ENT/Disc jockey	entity	6791
ENT/Idaho	entity	6790
ENT/Mozambique	entity	6786
ENT/USA Today	entity	6784
ENT/Arabs	entity	6783
ENT/Author	entity	6772
ENT/Dutch language	entity	6771
ENT/Washington Redskins	entity	6769
ENT/George Washington	entity	6767
ENT/Leipzig	entity	6761
ENT/Frog	entity	6754
ENT/Ultimate Fighting Championship	entity	6733
ENT/Music recording certification	entity	6727
ENT/Tehran	entity	6724
ENT/Google	entity	6722
ENT/The Rolling Stones	entity	6721
ENT/Administrative centre	entity	6709
ENT/German Empire	entity	6701
ENT/Vermont	entity	6697
ENT/Spanish Civil War	entity	6693
ENT/Richmond, Virginia	entity	6688
ENT/Civil township	entity	6685
ENT/Edmonton	entity	6684
ENT/East India Company	entity	6674
ENT/Major general	entity	6672
ENT/National Historic Landmark	entity	6660
ENT/New Delhi	entity	6658
ENT/Fish	entity	6652
ENT/Cello	entity	6648
ENT/The New Yorker	entity	6645
ENT/Trombone	entity	6644
ENT/Karachi	entity	6634
ENT/Siberia	entity	6626
ENT/Priest	entity	6617
ENT/Socialist Federal Republic of Yugoslavia	entity	6609
ENT/Long Island	entity	6595
ENT/Home run	entity	6595
ENT/World Health Organization	entity	6594
ENT/Big Ten Conference	entity	6589
ENT/1996 Summer Olympics	entity	6577
ENT/Acoustic guitar	entity	6567
ENT/Baghdad	entity	6560
ENT/NME	entity	6559
ENT/Honduras	entity	6542
ENT/Newspaper	entity	6538
ENT/Japanese people	entity	6517
ENT/Football League First Division	entity	6512
ENT/Horror film	entity	6509
ENT/Dubai	entity	6490
ENT/Somalia	entity	6488
ENT/Infantry	entity	6487
ENT/Presbyterianism	entity	6486
ENT/Michael Jackson	entity	6484
ENT/UK Albums Chart	entity	6484
ENT/The Church of Jesus Christ of Latter-day Saints	entity	6476
ENT/Science	entity	6451
ENT/Submarine	entity	6450
ENT/Human rights	entity	6450
ENT/Sculpture	entity	6448
ENT/Drainage basin	entity	6447
ENT/Indie rock	entity	6443
ENT/Joseph Stalin	entity	6442
ENT/Oakland, California	entity	6441
ENT/ZIP Code	entity	6441
ENT/Sierra Leone	entity	6439
ENT/Holy See	entity	6438
ENT/Batting (cricket)	entity	6430
ENT/Mongolia	entity	6419
ENT/Education	entity	6410
ENT/Smithsonian Institution	entity	6406
ENT/Hampshire	entity	6400
ENT/Pub	entity	6399
ENT/Audio mastering	entity	6391
ENT/College basketball	entity	6376
ENT/BBC Radio 4	entity	6375
ENT/Shiva	entity	6366
ENT/Somerset	entity	6363
ENT/Type species	entity	6363
ENT/European Parliament	entity	6359
ENT/Myspace	entity	6355
ENT/Cardiff	entity	6343
ENT/Tel Aviv	entity	6341
ENT/Gold	entity	6338
ENT/Kuala Lumpur	entity	6322
ENT/Moon	entity	6314
ENT/Chicago Bears	entity	6302
ENT/University of London	entity	6301
ENT/Order of Saint Benedict	entity	6296
ENT/Judaism	entity	6291
ENT/Reformation	entity	6290
ENT/Pitchfork (website)	entity	6283
ENT/Sun	entity	6280
ENT/Historic districts in the United States	entity	6272
ENT/The Bronx	entity	6268
ENT/Łódź	entity	6267
ENT/Hamlet (place)	entity	6252
ENT/Kerman Province	entity	6252
ENT/Havana	entity	6249
ENT/Hinduism	entity	6249
ENT/Medicine	entity	6247
ENT/British Raj	entity	6246
ENT/Post office	entity	6246
ENT/Louisville, Kentucky	entity	6245
ENT/United States Department of Defense	entity	6242
ENT/New England Patriots	entity	6240
ENT/Rajasthan	entity	6237
ENT/Inflorescence	entity	6234
ENT/Law	entity	6228
ENT/Wyoming	entity	6228
ENT/Wide receiver	entity	6221
ENT/Lead guitar	entity	6220
ENT/Minor League Baseball	entity	6215
ENT/Theatre	entity	6215
ENT/Quakers	entity	6206
ENT/Biology	entity	6199
ENT/Greater Poland Voivodeship	entity	6197
ENT/North Africa	entity	6195
ENT/Commonwealth of Nations	entity	6185
ENT/Government of India	entity	6184
ENT/Gulf of Mexico	entity	6184
ENT/Cap (sport)	entity	6182
ENT/Philadelphia Eagles	entity	6182
ENT/Columbus, Ohio	entity	6179
ENT/Ship commissioning	entity	6177
ENT/Euro	entity	6170
ENT/Marseille	entity	6166
ENT/Pope	entity	6162
ENT/Football League Second Division	entity	6157
ENT/New York Mets	entity	6151
ENT/Los Angeles Dodgers	entity	6146
ENT/Phonograph record	entity	6143
ENT/Gothic architecture	entity	6143
ENT/University of Washington	entity	6143
ENT/University of Minnesota	entity	6133
ENT/Field hockey	entity	6132
ENT/Charleston, South Carolina	entity	6126
ENT/Neoclassical architecture	entity	6126
ENT/Henry VIII of England	entity	6124
ENT/Universal Pictures	entity	6123
ENT/Cinema of India	entity	6121
ENT/Laos	entity	6112
ENT/American Revolution	entity	6110
ENT/Pittsburgh Steelers	entity	6099
ENT/World Bank	entity	6093
ENT/List A cricket	entity	6083
ENT/Sheffield	entity	6082
ENT/1992 Summer Olympics	entity	6081
ENT/Vice President of the United States	entity	6081
ENT/Eton College	entity	6074
ENT/Java	entity	6064
ENT/Zagreb	entity	6061
ENT/Copper	entity	6058
ENT/United States Army Air Forces	entity	6053
ENT/French people	entity	6040
ENT/Hot R&B/Hip-Hop Songs	entity	6036
ENT/MacOS	entity	6034
ENT/Quran	entity	6034
ENT/Musical theatre	entity	6027
ENT/Northwestern University	entity	6027
ENT/Manchester City F.C.	entity	6020
ENT/Jakarta	entity	6014
ENT/Elizabeth I of England	entity	6014
ENT/Lahore	entity	6005
ENT/North Sea	entity	6004
ENT/Parish church	entity	6002
ENT/Feminism	entity	6000
ENT/Japanese language	entity	5999
ENT/History of Pomerania	entity	5992
ENT/Ceremonial ship launching	entity	5986
ENT/Sport of athletics	entity	5983
ENT/Orlando, Florida	entity	5974
ENT/Granite	entity	5966
ENT/Town	entity	5960
ENT/The Simpsons	entity	5959
ENT/IOS	entity	5958
ENT/Aluminium	entity	5954
ENT/Metro-Goldwyn-Mayer	entity	5953
ENT/Johann Sebastian Bach	entity	5938
ENT/Capital punishment	entity	5936
ENT/EFL Championship	entity	5922
ENT/General aviation	entity	5917
ENT/Bihar	entity	5907
ENT/Tottenham Hotspur F.C.	entity	5906
ENT/Newcastle upon Tyne	entity	5903
ENT/Madonna (entertainer)	entity	5902
ENT/Assam	entity	5895
ENT/Hillary Clinton	entity	5891
ENT/EMI	entity	5884
ENT/Photography	entity	5878
ENT/Norfolk	entity	5863
ENT/Classical music	entity	5859
ENT/General officer	entity	5858
ENT/Stuttgart	entity	5853
ENT/PlayStation 2	entity	5845
ENT/David Bowie	entity	5843
ENT/Television film	entity	5842
ENT/Cleveland Browns	entity	5837
ENT/Subspecies	entity	5835
ENT/Australians	entity	5832
ENT/Baptists	entity	5830
ENT/Newfoundland and Labrador	entity	5829
ENT/Mammal	entity	5823
ENT/Pound sterling	entity	5822
ENT/Museum of Modern Art	entity	5815
ENT/South Dakota	entity	5813
ENT/Antisemitism	entity	5808
ENT/Montenegro	entity	5805
ENT/Okinawa Prefecture	entity	5802
ENT/Moldova	entity	5800
ENT/Surname	entity	5797
ENT/Dominican Order	entity	5796
ENT/Sumatra	entity	5795
ENT/Qatar	entity	5795
ENT/San Francisco 49ers	entity	5787
ENT/Osaka	entity	5787
ENT/Tang dynasty	entity	5786
ENT/Guam	entity	5785
ENT/Anderson Mesa Station	entity	5783
ENT/Sprint (running)	entity	5773
ENT/Hyderabad	entity	5773
ENT/Chemical reaction	entity	5767
ENT/Burkina Faso	entity	5767
ENT/Baltimore Orioles	entity	5766
ENT/Black Sea	entity	5765
ENT/British Museum	entity	5761
ENT/Master of Business Administration	entity	5760
ENT/Lyon	entity	5756
ENT/Chicago Tribune	entity	5755
ENT/Prime Minister of the United Kingdom	entity	5755
ENT/United States Military Academy	entity	5753
ENT/AM broadcasting	entity	5752
ENT/Chess	entity	5742
ENT/Gibraltar	entity	5740
ENT/Mathematician	entity	5739
ENT/Insect	entity	5736
ENT/Confederate States Army	entity	5734
ENT/Royal Society	entity	5734
ENT/Federal government of the United States	entity	5732
ENT/Ohio State University	entity	5725
ENT/Free agent	entity	5724
ENT/1988 Summer Olympics	entity	5723
ENT/Professional baseball	entity	5722
ENT/Monotypic taxon	entity	5717
ENT/Punjab, India	entity	5717
ENT/Detroit Lions	entity	5717
ENT/Exhibition game	entity	5717
ENT/Lieutenant colonel	entity	5716
ENT/Hertz	entity	5716
ENT/Freemasonry	entity	5715
ENT/Beirut	entity	5714
ENT/Geological formation	entity	5708
ENT/Fellow of the Royal Society	entity	5707
ENT/Oxygen	entity	5704
ENT/Blu-ray	entity	5697
ENT/Rotterdam	entity	5684
ENT/Dwight D. Eisenhower	entity	5677
ENT/FIFA	entity	5677
ENT/Uzbekistan	entity	5675
ENT/Rhode Island	entity	5674
ENT/River Thames	entity	5673
ENT/Constellation	entity	5669
ENT/Lieutenant	entity	5667
ENT/Genoa	entity	5666
ENT/Arrangement	entity	5665
ENT/Golden Globe Award	entity	5663
ENT/Conducting	entity	5662
ENT/Marxism	entity	5662
ENT/Madhya Pradesh	entity	5661
ENT/Music	entity	5656
ENT/Rhineland-Palatinate	entity	5656
ENT/English Civil War	entity	5649
ENT/Gelechiidae	entity	5644
ENT/Old English	entity	5641
ENT/Cambridge	entity	5637
ENT/Universal Music Group	entity	5637
ENT/Destroyer	entity	5636
ENT/Victorian era	entity	5635
ENT/Amazon (company)	entity	5633
ENT/Franciscans	entity	5630
ENT/Greeks	entity	5629
ENT/Radio	entity	5627
ENT/Paul McCartney	entity	5623
ENT/Rapping	entity	5622
ENT/Kuwait	entity	5618
ENT/Honolulu	entity	5611
ENT/Stephan von Breuning (entomologist)	entity	5610
ENT/Operating system	entity	5610
ENT/Balkans	entity	5609
ENT/Baltic Sea	entity	5604
ENT/University	entity	5603
ENT/Kosovo	entity	5593
ENT/El Salvador	entity	5590
ENT/University of Virginia	entity	5585
ENT/Car	entity	5584
ENT/BBC Radio 1	entity	5582
ENT/Fencing	entity	5581
ENT/HuffPost	entity	5579
ENT/FIFA World Cup	entity	5575
ENT/Norfolk, Virginia	entity	5575
ENT/Dresden	entity	5574
ENT/Greek mythology	entity	5568
ENT/United States Coast Guard	entity	5566
ENT/University of Florida	entity	5560
ENT/American League	entity	5558
ENT/Linguistics	entity	5558
ENT/LGBT	entity	5558
ENT/Hungarians	entity	5558
ENT/Ancient Greece	entity	5557
ENT/Ludwig van Beethoven	entity	5557
ENT/Slavery	entity	5554
ENT/Luftwaffe	entity	5554
ENT/Western (genre)	entity	5554
ENT/Bronze Age	entity	5543
ENT/Linebacker	entity	5542
ENT/Sacramento, California	entity	5533
ENT/Scandinavia	entity	5532
ENT/ARIA Charts	entity	5531
ENT/Muhammad	entity	5530
ENT/Novel	entity	5528
ENT/Wehrmacht	entity	5527
ENT/Everton F.C.	entity	5526
ENT/Shia Islam	entity	5519
ENT/Rhine	entity	5505
ENT/Tampa, Florida	entity	5504
ENT/Cardinal (Catholic Church)	entity	5501
ENT/Wellington	entity	5501
ENT/Rock and roll	entity	5491
ENT/Bundesliga	entity	5481
ENT/Netflix	entity	5481
ENT/1972 Summer Olympics	entity	5480
ENT/Mexicans	entity	5478
ENT/Hip hop	entity	5477
ENT/Suicide	entity	5476
ENT/Second Boer War	entity	5475
ENT/Saturday Night Live	entity	5472
ENT/Site of Special Scientific Interest	entity	5472
ENT/Ancient Egypt	entity	5468
ENT/Cheshire	entity	5467
ENT/Maize	entity	5466
ENT/1984 Summer Olympics	entity	5463
ENT/Pulitzer Prize	entity	5460
ENT/Southern United States	entity	5449
ENT/Bermuda	entity	5446
ENT/Running back	entity	5446
ENT/Perennial plant	entity	5441
ENT/Hydroelectricity	entity	5441
ENT/EFL League One	entity	5440
ENT/Entrepreneurship	entity	5435
ENT/Soul music	entity	5433
ENT/Greek Revival architecture	entity	5427
ENT/Neolithic	entity	5426
ENT/Organ (music)	entity	5426
ENT/Cycling	entity	5416
ENT/Atlantic Records	entity	5412
ENT/Alexandria	entity	5411
ENT/National Academy of Sciences	entity	5411
ENT/Kannada	entity	5409
ENT/Carbon dioxide	entity	5406
ENT/State highway	entity	5405
ENT/Larva	entity	5403
ENT/BBC Two	entity	5402
ENT/Frank Sinatra	entity	5402
ENT/Homosexuality	entity	5401
ENT/United States Department of Justice	entity	5400
ENT/Serbs	entity	5397
ENT/Side platform	entity	5393
ENT/Ordination	entity	5392
ENT/Liberia	entity	5391
ENT/Pneumonia	entity	5384
ENT/By-election	entity	5382
ENT/Odisha	entity	5376
ENT/West Indies	entity	5373
ENT/Guangzhou	entity	5366
ENT/Open-source software	entity	5366
ENT/Iron	entity	5364
ENT/Poetry	entity	5353
ENT/Danube	entity	5351
ENT/Food and Drug Administration	entity	5350
ENT/George H. W. Bush	entity	5346
ENT/ESPNcricinfo	entity	5341
ENT/Guangdong	entity	5338
ENT/United States Constitution	entity	5334
ENT/Coal	entity	5333
ENT/Bologna	entity	5327
ENT/University College London	entity	5327
ENT/One Day International	entity	5323
ENT/Tourism	entity	5321
ENT/Texas Rangers (baseball)	entity	5312
ENT/Oak	entity	5309
ENT/Engineering	entity	5307
ENT/Calvinism	entity	5304
ENT/Queen's Counsel	entity	5304
ENT/Ming dynasty	entity	5303
ENT/Atheism	entity	5303
ENT/Brown University	entity	5303
ENT/Lyndon B. Johnson	entity	5302
ENT/Nave	entity	5302
ENT/New York Jets	entity	5299
ENT/Amnesty International	entity	5295
ENT/Gothenburg	entity	5289
ENT/Nazi Party	entity	5288
ENT/Greenland	entity	5287
ENT/Architecture	entity	5284
ENT/Order of Australia	entity	5275
ENT/Johns Hopkins University	entity	5274
ENT/Telugu language	entity	5271
ENT/Water	entity	5269
ENT/Rhythm guitar	entity	5261
ENT/Human settlement	entity	5258
ENT/European Commission	entity	5257
ENT/Liberal Democrats (UK)	entity	5256
ENT/Duke University	entity	5255
ENT/Mali	entity	5254
ENT/20th Century Fox	entity	5253
ENT/Aston Villa F.C.	entity	5252
ENT/Asteraceae	entity	5247
ENT/Newcastle United F.C.	entity	5245
ENT/Sofia	entity	5238
ENT/Canberra	entity	5232
ENT/Hard rock	entity	5231
ENT/Atlanta Braves	entity	5230
ENT/Newark, New Jersey	entity	5228
ENT/Guyana	entity	5227
ENT/Fars Province	entity	5225
ENT/Order of St Michael and St George	entity	5221
ENT/Museum	entity	5216
ENT/Metropolitan Museum of Art	entity	5210
ENT/Nuclear weapon	entity	5208
ENT/Anti-aircraft warfare	entity	5205
ENT/Theodore Roosevelt	entity	5198
ENT/General Motors	entity	5198
ENT/Sichuan	entity	5197
ENT/The Bahamas	entity	5197
ENT/San Francisco Giants	entity	5194
ENT/Honorary degree	entity	5193
ENT/God	entity	5190
ENT/Empire of Japan	entity	5190
ENT/John Lennon	entity	5189
ENT/Earned run average	entity	5182
ENT/Roger Ebert	entity	5181
ENT/Liberal Party of Australia	entity	5179
ENT/Guinness World Records	entity	5179
ENT/Queens	entity	5179
ENT/Tram	entity	5175
ENT/Turkish language	entity	5174
ENT/Cambridge, Massachusetts	entity	5168
ENT/Summer Olympic Games	entity	5164
ENT/Crete	entity	5163
ENT/Tony Award	entity	5159
ENT/Madison Square Garden	entity	5154
ENT/Rowing (sport)	entity	5152
ENT/Teacher	entity	5143
ENT/Miami Dolphins	entity	5138
ENT/Solomon Islands	entity	5134
ENT/Cable television	entity	5126
ENT/Celtic F.C.	entity	5126
ENT/U-boat	entity	5125
ENT/Poaceae	entity	5123
ENT/Łódź Voivodeship	entity	5121
ENT/Oakland Athletics	entity	5120
ENT/EFL League Two	entity	5117
ENT/Sony Music	entity	5111
ENT/Run batted in	entity	5111
ENT/FC Barcelona	entity	5110
ENT/Sunni Islam	entity	5107
ENT/Contemporary R&B	entity	5107
ENT/Short story	entity	5106
ENT/Glacier	entity	5103
ENT/Tibet	entity	5101
ENT/Art Deco	entity	5100
ENT/Canary Islands	entity	5098
ENT/Predation	entity	5095
ENT/Mandatory Palestine	entity	5094
ENT/Himalayas	entity	5088
ENT/Indigenous Australians	entity	5086
ENT/Russians	entity	5084
ENT/Progressive rock	entity	5082
ENT/Clarinet	entity	5081
ENT/Kuomintang	entity	5081
ENT/Artificial intelligence	entity	5080
ENT/Gaelic football	entity	5079
ENT/Los Angeles Angels	entity	5076
ENT/Bachelor of Laws	entity	5072
ENT/Episcopal Church (United States)	entity	5069
ENT/Denver Broncos	entity	5067
ENT/Albany, New York	entity	5060
ENT/Board of directors	entity	5059
ENT/Internet Archive	entity	5058
ENT/Suburb	entity	5057
ENT/Suffolk	entity	5057
ENT/Orchestra	entity	5057
ENT/Pearl Harbor	entity	5047
ENT/Review aggregator	entity	5045
ENT/Music download	entity	5041
ENT/Information technology	entity	5041
ENT/Elton John	entity	5034
ENT/National Park Service	entity	5032
ENT/Rice	entity	5031
ENT/2011 Census of India	entity	5031
ENT/Buffalo Bills	entity	5029
ENT/Real Madrid C.F.	entity	5018
ENT/Montane ecosystems#Montane forests	entity	5011
ENT/Federal Aviation Administration	entity	5009
ENT/Szczecin	entity	4993
ENT/Northern Territory	entity	4993
ENT/Khuzestan Province	entity	4991
ENT/Apartheid	entity	4990
ENT/Penalty shoot-out (association football)	entity	4989
ENT/Jimmy Carter	entity	4989
ENT/Central business district	entity	4988
ENT/Polish language	entity	4986
ENT/North Dakota	entity	4986
ENT/Central Asia	entity	4983
ENT/Petroleum	entity	4983
ENT/Stadium	entity	4980
ENT/Role-playing game	entity	4971
ENT/Capitol Records	entity	4969
ENT/San Jose, California	entity	4965
ENT/Runway	entity	4964
ENT/Stoke City F.C.	entity	4958
ENT/Mauritius	entity	4949
ENT/Punjab, Pakistan	entity	4947
ENT/Stroke	entity	4946
ENT/Historian	entity	4944
ENT/Los Angeles Lakers	entity	4941
ENT/Diesel engine	entity	4937
ENT/Mughal Empire	entity	4934
ENT/Hertfordshire	entity	4932
ENT/Santiago	entity	4926
ENT/Rangers F.C.	entity	4924
ENT/Louis XIV of France	entity	4923
ENT/Jacksonville, Florida	entity	4923
ENT/Evolution	entity	4920
ENT/Missionary	entity	4910
ENT/Charles I of England	entity	4907
ENT/Cretaceous	entity	4905
ENT/Yunnan	entity	4904
ENT/Providence, Rhode Island	entity	4903
ENT/Rochester, New York	entity	4900
ENT/Australian Broadcasting Corporation	entity	4884
ENT/United States Environmental Protection Agency	entity	4884
ENT/Hurling	entity	4883
ENT/Oxford University Press	entity	4880
ENT/Southeastern Conference	entity	4879
ENT/Damascus	entity	4873
ENT/Electrical engineering	entity	4872
ENT/Reservoir	entity	4869
ENT/Aristotle	entity	4867
ENT/Chairman	entity	4864
ENT/Regiment	entity	4862
ENT/Endangered species	entity	4862
ENT/East Prussia	entity	4861
ENT/Amtrak	entity	4860
ENT/Western Front (World War I)	entity	4857
ENT/Religion	entity	4855
ENT/PlayStation 3	entity	4852
ENT/San Francisco Bay Area	entity	4849
ENT/Lincolnshire	entity	4845
ENT/Diabetes mellitus	entity	4843
ENT/Baden-Württemberg	entity	4839
ENT/Charlotte, North Carolina	entity	4838
ENT/Reggae	entity	4837
ENT/Xbox 360	entity	4832
ENT/Lombardy	entity	4828
ENT/North Rhine-Westphalia	entity	4827
ENT/National Baseball Hall of Fame and Museum	entity	4825
ENT/The Boston Globe	entity	4824
ENT/Rutgers University	entity	4812
ENT/University of Maryland, College Park	entity	4805
ENT/Thessaloniki	entity	4804
ENT/Birmingham City F.C.	entity	4803
ENT/Communist Party of China	entity	4799
ENT/Asteroid	entity	4799
ENT/London School of Economics	entity	4798
ENT/Leeds United F.C.	entity	4796
ENT/Charles II of England	entity	4795
ENT/New Caledonia	entity	4788
ENT/Irish language	entity	4787
ENT/The Village Voice	entity	4786
ENT/Stream	entity	4785
ENT/Trinity College, Cambridge	entity	4783
ENT/Television show	entity	4783
ENT/Pseudonym	entity	4782
ENT/Curate	entity	4781
ENT/Iron Age	entity	4779
ENT/Trinidad and Tobago	entity	4778
ENT/Oakland Raiders	entity	4773
ENT/Cross country running	entity	4772
ENT/Nottingham	entity	4772
ENT/Outfielder	entity	4768
ENT/Poles	entity	4764
ENT/Bengali language	entity	4762
ENT/West Ham United F.C.	entity	4757
ENT/English Channel	entity	4751
ENT/Radar	entity	4746
ENT/Member of the European Parliament	entity	4744
ENT/Star	entity	4737
ENT/Master of Science	entity	4732
ENT/Eastern Time Zone	entity	4732
ENT/Southern California	entity	4731
ENT/British people	entity	4730
ENT/Period (geology)	entity	4725
ENT/Spanish–American War	entity	4719
ENT/Lieutenant general	entity	4708
ENT/Minnesota Vikings	entity	4705
ENT/San Diego Padres	entity	4704
ENT/Israel Defense Forces	entity	4704
ENT/Forward (association football)#Striker	entity	4703
ENT/Vilnius	entity	4703
ENT/Draft (hull)	entity	4700
ENT/Provinces and territories of Canada	entity	4697
ENT/Mining	entity	4694
ENT/Americas	entity	4692
ENT/New Orleans Saints	entity	4692
ENT/Mobile phone	entity	4690
ENT/Omaha, Nebraska	entity	4680
ENT/Mixed-sex education	entity	4677
ENT/Drama	entity	4677
ENT/Badminton	entity	4676
ENT/Shrub	entity	4675
ENT/Taipei	entity	4672
ENT/Delaware	entity	4672
ENT/Lublin Voivodeship	entity	4670
ENT/Newsweek	entity	4670
ENT/Mandolin	entity	4667
ENT/Animation	entity	4666
ENT/Arctiinae (moth)	entity	4664
ENT/Cannabis (drug)	entity	4661
ENT/Riga	entity	4660
ENT/Beam (nautical)	entity	4656
ENT/Personal computer	entity	4651
ENT/Cycle sport	entity	4650
ENT/Sony	entity	4644
ENT/Hectare	entity	4644
ENT/Elevation	entity	4644
ENT/Stanley Cup	entity	4642
ENT/George V	entity	4642
ENT/Quebec City	entity	4641
ENT/Album#Live	entity	4638
ENT/Magazine	entity	4636
ENT/Atlantic City, New Jersey	entity	4635
ENT/Natural gas	entity	4635
ENT/Natural history	entity	4635
ENT/Sunderland A.F.C.	entity	4629
ENT/Publishing	entity	4629
ENT/McGill University	entity	4627
ENT/Sindh	entity	4619
ENT/Academic journal	entity	4618
ENT/Floruit	entity	4614
ENT/Climate change	entity	4613
