item	type	count
ENT/1962 au cinéma	entity	7449
ENT/Années 1930	entity	7433
ENT/Rennes	entity	7428
ENT/Rio de Janeiro	entity	7421
ENT/Amérique du Sud	entity	7414
ENT/1961 au cinéma	entity	7390
ENT/Russe	entity	7379
ENT/1927	entity	7375
ENT/1940 au cinéma	entity	7368
ENT/1974 au cinéma	entity	7360
ENT/1971 au cinéma	entity	7344
ENT/1973 au cinéma	entity	7343
ENT/1976 au cinéma	entity	7340
ENT/1964 au cinéma	entity	7333
ENT/Alsace	entity	7332
ENT/1941 au cinéma	entity	7327
ENT/1972 au cinéma	entity	7307
ENT/Mathématicien	entity	7292
ENT/Alger	entity	7289
ENT/1970 au cinéma	entity	7284
ENT/1965 au cinéma	entity	7268
ENT/Utilisateur:Sammyday	entity	7261
ENT/1969 au cinéma	entity	7255
ENT/Comté des États-Unis	entity	7237
ENT/1995 à la télévision	entity	7230
ENT/1985 au cinéma	entity	7218
ENT/1984 au cinéma	entity	7201
ENT/Volley-ball	entity	7200
ENT/Ordre national de la Légion d'honneur	entity	7199
ENT/Océan Pacifique	entity	7183
ENT/1966 au cinéma	entity	7181
ENT/San Francisco	entity	7179
ENT/Viêt Nam	entity	7167
ENT/1793	entity	7156
ENT/Pape	entity	7153
ENT/Monophonique	entity	7127
ENT/Groupe musical	entity	7121
ENT/1967 au cinéma	entity	7106
ENT/1980 au cinéma	entity	7104
ENT/1917	entity	7104
ENT/2015 à la télévision	entity	7075
ENT/Burkina Faso	entity	7074
ENT/1947 au cinéma	entity	7074
ENT/1982 au cinéma	entity	7070
ENT/Île	entity	7062
ENT/Grand Est	entity	7060
ENT/Canton français	entity	7053
ENT/Bavière	entity	7053
ENT/Catégorie:Chevalier de la Légion d'honneur	entity	7047
ENT/Thaïlande	entity	7043
ENT/1931 au cinéma	entity	7041
ENT/1977 au cinéma	entity	7033
ENT/Sydney	entity	7022
ENT/Occitanie (région administrative)	entity	7015
ENT/Discussion utilisateur:Sammyday	entity	7007
ENT/Chef d'orchestre	entity	7004
ENT/1983 au cinéma	entity	7004
ENT/Islam	entity	6985
ENT/1963 au cinéma	entity	6982
ENT/Irak	entity	6978
ENT/Pianiste	entity	6971
ENT/Pennsylvanie	entity	6967
ENT/Nigeria	entity	6963
ENT/1905	entity	6959
ENT/1975 au cinéma	entity	6955
ENT/2007 en football	entity	6949
ENT/Montpellier	entity	6939
ENT/Piano	entity	6921
ENT/Washington (district de Columbia)	entity	6921
ENT/1900	entity	6917
ENT/1943 au cinéma	entity	6912
ENT/2008 en football	entity	6897
ENT/Constantinople	entity	6894
ENT/Plante	entity	6881
ENT/Liban	entity	6880
ENT/Jérusalem	entity	6871
ENT/Nancy	entity	6871
ENT/Mathématiques	entity	6854
ENT/Toronto	entity	6828
ENT/1913	entity	6817
ENT/1979 au cinéma	entity	6815
ENT/Poisson	entity	6813
ENT/Hambourg	entity	6806
ENT/Nazisme	entity	6804
ENT/Théologie	entity	6799
ENT/1981 au cinéma	entity	6795
ENT/Historien	entity	6786
ENT/Iowa	entity	6773
ENT/Occitan	entity	6765
ENT/1911	entity	6751
ENT/Microsoft Windows	entity	6750
ENT/Estonie	entity	6727
ENT/1978 au cinéma	entity	6718
ENT/Philosophie	entity	6712
ENT/Bolivie	entity	6712
ENT/Pays de Galles	entity	6691
ENT/Bourgogne-Franche-Comté	entity	6687
ENT/Théâtre	entity	6660
ENT/Metz	entity	6656
ENT/Architecte	entity	6649
ENT/Néerlandais	entity	6647
ENT/Société nationale des chemins de fer français	entity	6642
ENT/Stockholm	entity	6611
ENT/Grenoble	entity	6605
ENT/Format d'image	entity	6600
ENT/1946 au cinéma	entity	6573
ENT/1906	entity	6562
ENT/Handball	entity	6560
ENT/Municipalités de Bosnie-Herzégovine	entity	6545
ENT/Hong Kong	entity	6544
ENT/Catégorie:Anoure (nom scientifique)	entity	6543
ENT/Médecin	entity	6541
ENT/Milieu de terrain	entity	6535
ENT/1870	entity	6522
ENT/Buenos Aires	entity	6517
ENT/Archéologie	entity	6511
ENT/1908	entity	6476
ENT/Couleur	entity	6474
ENT/2009 en football	entity	6474
ENT/Utilisateur:ArséniureDeGallium	entity	6473
ENT/Terre	entity	6471
ENT/Charles de Gaulle	entity	6464
ENT/Massachusetts	entity	6436
ENT/Paroisse	entity	6432
ENT/La Réunion	entity	6417
ENT/Boston	entity	6415
ENT/Pakistan	entity	6414
ENT/Single (musique)	entity	6412
ENT/1994 à la télévision	entity	6401
ENT/Avocat (métier)	entity	6386
ENT/Utilisateur:schlum	entity	6385
ENT/Sicile	entity	6380
ENT/Royaume de France	entity	6380
ENT/1993 à la télévision	entity	6377
ENT/1907	entity	6365
ENT/Ligue des champions de l'UEFA	entity	6350
ENT/Prêtre catholique	entity	6345
ENT/2006 en football	entity	6340
ENT/Empire russe	entity	6337
ENT/Québec (ville)	entity	6321
ENT/Téléfilm	entity	6316
ENT/Rivière	entity	6265
ENT/Marie (mère de Jésus)	entity	6236
ENT/Le Monde	entity	6219
ENT/Championnat de France de football de Ligue 2	entity	6202
ENT/Villes de Bosnie-Herzégovine	entity	6199
ENT/Utilisateur:Azurfrog	entity	6195
ENT/Rock	entity	6194
ENT/Télévision	entity	6191
ENT/2010 en football	entity	6191
ENT/Canal+	entity	6190
ENT/1904	entity	6183
ENT/Luxembourg (pays)	entity	6175
ENT/Protestantisme	entity	6171
ENT/1909	entity	6166
ENT/Recensement des États-Unis de 2010	entity	6162
ENT/Catégorie:Saurien (nom scientifique)	entity	6159
ENT/Utilisateur:Arnaudus	entity	6151
ENT/New Jersey	entity	6141
ENT/ION [[Batterie (instrument)]]	entity	6109
ENT/Lausanne	entity	6109
ENT/1790	entity	6104
ENT/Versailles	entity	6091
ENT/Front national (parti français)	entity	6089
ENT/Utilisateur:Theoliane	entity	6086
ENT/Producteur de cinéma	entity	6076
ENT/Football américain	entity	6060
ENT/Utilisateur:Jean-Jacques Georges	entity	6052
ENT/Philadelphie	entity	6030
ENT/Utilisateur:Fanfwah	entity	6021
ENT/Empire romain	entity	6020
ENT/Nouvelle-Calédonie	entity	5992
ENT/Catalogne	entity	5990
ENT/Musée du Louvre	entity	5988
ENT/Agriculture	entity	5966
ENT/Internet	entity	5956
ENT/Ohio	entity	5948
ENT/Équipe de France de football	entity	5937
ENT/Discussion utilisateur:Fanfwah	entity	5920
ENT/Dijon	entity	5920
ENT/Arménie	entity	5918
ENT/Cyclisme sur route	entity	5916
ENT/Empire byzantin	entity	5915
ENT/Discussion Utilisateur:TigH	entity	5912
ENT/Hauts-de-France	entity	5909
ENT/Nord (département français)	entity	5909
ENT/1915	entity	5877
ENT/2005 en football	entity	5875
ENT/Nef	entity	5868
ENT/DVD	entity	5866
ENT/Court métrage	entity	5858
ENT/Discussion utilisateur:Theoliane	entity	5845
ENT/Adolf Hitler	entity	5842
ENT/Manga	entity	5837
ENT/1848	entity	5835
ENT/Astronome	entity	5814
ENT/Discussion utilisateur:Jean-Jacques Georges	entity	5808
ENT/Défenseur (football)	entity	5801
ENT/2004 en football	entity	5800
ENT/Irlande (île)	entity	5799
ENT/Éthiopie	entity	5790
ENT/Angers	entity	5787
ENT/Linguistique	entity	5780
ENT/ION [[Église catholique]]	entity	5741
ENT/Malaisie	entity	5727
ENT/Seine	entity	5723
ENT/1898	entity	5723
ENT/1944 au cinéma	entity	5719
ENT/1902	entity	5719
ENT/2011 en football	entity	5713
ENT/Attaquant (football)	entity	5698
ENT/Afghanistan	entity	5693
ENT/Brest	entity	5690
ENT/Victor Hugo	entity	5689
ENT/2016 à la télévision	entity	5689
ENT/Dollar américain	entity	5682
ENT/Autriche-Hongrie	entity	5665
ENT/Mexico	entity	5664
ENT/1916	entity	5664
ENT/Voïvodies de Pologne	entity	5659
ENT/Reims	entity	5653
ENT/Guyane	entity	5652
ENT/Catégorie:Film français en noir et blanc	entity	5648
ENT/1903	entity	5632
ENT/Normandie	entity	5631
ENT/Jacques Chirac	entity	5628
ENT/Catégorie:Écrivain français du XXe siècle	entity	5621
ENT/Patrimoine mondial	entity	5593
ENT/1860	entity	5591
ENT/Corse	entity	5584
ENT/Lisbonne	entity	5584
ENT/Redécoupage cantonal de 2014 en France	entity	5583
ENT/Helsinki	entity	5583
ENT/1871	entity	5581
ENT/Comédie	entity	5567
ENT/Uruguay	entity	5557
ENT/Royal Navy	entity	5532
ENT/Zurich	entity	5530
ENT/Municipalité régionale de comté	entity	5524
ENT/République démocratique allemande	entity	5521
ENT/1945 au cinéma	entity	5521
ENT/Assemblée nationale (France)	entity	5516
ENT/1792	entity	5507
ENT/1930 au cinéma	entity	5506
ENT/Tchécoslovaquie	entity	5498
ENT/Colombie-Britannique	entity	5490
ENT/United States Navy	entity	5469
ENT/Années 1920	entity	5468
ENT/1901	entity	5465
ENT/Serpentes	entity	5450
ENT/1890	entity	5445
ENT/1830	entity	5441
ENT/Catégorie:Catégorie d'une ville	entity	5438
ENT/Cologne	entity	5433
ENT/Mali	entity	5426
ENT/1896	entity	5415
ENT/1895	entity	5410
ENT/Lorraine	entity	5397
ENT/Belgrade	entity	5397
ENT/Piémont	entity	5395
ENT/Documentaire	entity	5387
ENT/1880	entity	5380
ENT/Guerre de Sécession	entity	5374
ENT/1815	entity	5370
ENT/Pas-de-Calais	entity	5367
ENT/Consul (Rome antique)	entity	5366
ENT/Utilisateur:Oliv0	entity	5361
ENT/Catégorie:Homonymie de toponyme	entity	5356
ENT/1990 à la télévision	entity	5356
ENT/1992 à la télévision	entity	5354
ENT/Antiquité	entity	5345
ENT/1889	entity	5338
ENT/Louis XIV	entity	5337
ENT/1899	entity	5331
ENT/1915 au cinéma	entity	5329
ENT/France 3	entity	5325
ENT/Avignon	entity	5324
ENT/Catégorie:Actrice américaine	entity	5320
ENT/Saint-Empire romain germanique	entity	5320
ENT/Napoléon III	entity	5314
ENT/Académie française	entity	5308
ENT/Moselle (département)	entity	5304
ENT/Aisne (département)	entity	5303
ENT/1991 à la télévision	entity	5293
ENT/Catégorie:Attaquant de hockey sur glace	entity	5287
ENT/Sauria	entity	5261
ENT/1897	entity	5256
ENT/1867	entity	5253
ENT/1913 au cinéma	entity	5249
ENT/1885	entity	5249
ENT/Catégorie:Église monument historique (France)	entity	5242
ENT/Catégorie:Adaptation d'un roman au cinéma	entity	5229
ENT/Centre-Val de Loire	entity	5227
ENT/1814	entity	5227
ENT/Tours	entity	5225
ENT/Kenya	entity	5224
ENT/Gênes	entity	5215
ENT/Wikipédia:Critères d'admissibilité des articles	entity	5209
ENT/Catégorie:Nom de scène	entity	5198
ENT/Gravure	entity	5195
ENT/Francfort-sur-le-Main	entity	5191
ENT/Fédération de Bosnie-et-Herzégovine	entity	5189
ENT/1914 au cinéma	entity	5179
ENT/Utilisateur:Do not follow	entity	5161
ENT/1912 au cinéma	entity	5146
ENT/Slovénie	entity	5145
ENT/1886	entity	5143
ENT/1893	entity	5123
ENT/1892	entity	5119
ENT/Commune (République tchèque)	entity	5118
ENT/Discussion utilisateur:Do not follow	entity	5108
ENT/Olympique de Marseille	entity	5093
ENT/Utilisateur:Mike Coppolano	entity	5091
ENT/Point kilométrique	entity	5088
ENT/Hébreu	entity	5072
ENT/1876	entity	5066
ENT/Utilisateur:Kirtap	entity	5064
ENT/Toulon	entity	5063
ENT/1894	entity	5052
ENT/2003 en football	entity	5050
ENT/Lombardie	entity	5043
ENT/Hanyu pinyin	entity	5043
ENT/Années 2000	entity	5042
ENT/Océan Indien	entity	5041
ENT/Loire	entity	5039
ENT/Bible	entity	5034
ENT/Utilisateur:Herve1729	entity	5033
ENT/User:ALDO CP	entity	5030
ENT/Nouveau-Brunswick	entity	5022
ENT/Orléans	entity	5014
ENT/1881	entity	5013
ENT/Empire allemand	entity	5011
ENT/Islande	entity	5002
ENT/1794	entity	4996
ENT/Dordogne (département)	entity	4995
ENT/États des États-Unis	entity	4995
ENT/Catégorie:Acteur français	entity	4989
ENT/Internet Movie Database	entity	4985
ENT/Gironde (département)	entity	4984
ENT/Taïwan	entity	4977
ENT/Discussion utilisateur:Mike Coppolano	entity	4974
ENT/1878	entity	4969
ENT/Sculpteur	entity	4965
ENT/1929 au cinéma	entity	4964
ENT/1795	entity	4962
ENT/François Mitterrand	entity	4959
ENT/1989 à la télévision	entity	4957
ENT/Utilisateur:Lomita	entity	4956
ENT/Centre national de la recherche scientifique	entity	4948
ENT/ION[[Organisation des Nations unies pour l'éducation, la science et la culture]]	entity	4947
ENT/Lituanie	entity	4934
ENT/Utilisateur:Orlodrim	entity	4925
ENT/Guerre de Cent Ans	entity	4915
ENT/Géorgie (pays)	entity	4906
ENT/ION [[Département français]] 	entity	4898
ENT/Album studio	entity	4897
ENT/Copenhague	entity	4879
ENT/Caroline du Nord	entity	4874
ENT/Utilisateur:VIGNERON	entity	4874
ENT/Utilisateur:Égoïté	entity	4874
ENT/1789	entity	4869
ENT/Utilisateur:Marc Mongenet	entity	4866
ENT/Poznań	entity	4853
ENT/Pyrénées	entity	4852
ENT/1884	entity	4837
ENT/Besançon	entity	4836
ENT/Jean-Paul II	entity	4835
ENT/1891	entity	4829
ENT/Tunis	entity	4826
ENT/Singapour	entity	4825
ENT/2006 en musique	entity	4823
ENT/User:Kyro	entity	4819
ENT/Yougoslavie	entity	4818
ENT/1888	entity	4817
ENT/Louisiane	entity	4812
ENT/Wehrmacht	entity	4808
ENT/Utilisateur:GLec	entity	4806
ENT/Villes de Serbie	entity	4805
ENT/République serbe de Bosnie	entity	4791
ENT/Michigan	entity	4790
ENT/Naissance	entity	4786
ENT/Rhône	entity	4784
ENT/Utilisateur:Floflo	entity	4775
ENT/Discussion utilisateur:Lomita	entity	4771
ENT/Népal	entity	4764
ENT/Localités de Serbie	entity	4761
ENT/Rhin	entity	4754
ENT/Isère (département)	entity	4753
ENT/Genre cinématographique	entity	4746
ENT/Canton de Vaud	entity	4744
ENT/Recensement de 2011 en Serbie	entity	4744
ENT/2012 en football	entity	4742
ENT/Ordre de Saint-Benoît	entity	4741
ENT/2002 en football	entity	4731
ENT/Droit	entity	4726
ENT/Hollywood	entity	4711
ENT/Utilisateur:Lgd	entity	4703
ENT/Footballeur	entity	4699
ENT/Communauté de communes	entity	4698
ENT/Extended play	entity	4690
ENT/Néolithique	entity	4681
ENT/Chef-lieu	entity	4680
ENT/1875	entity	4678
ENT/1882	entity	4674
ENT/Discussion utilisateur:GLec	entity	4672
ENT/Société d'Ancien Régime	entity	4667
ENT/Birmanie	entity	4666
ENT/2001 en football	entity	4659
ENT/1840	entity	4654
ENT/Catégorie:Footballeur français	entity	4652
ENT/Catégorie:Jeu Windows	entity	4652
ENT/Maine-et-Loire	entity	4644
ENT/Calvados (département)	entity	4641
ENT/ION [[Louis XIV]]	entity	4636
ENT/M6	entity	4635
ENT/1916 au cinéma	entity	4635
ENT/1985 à la télévision	entity	4626
ENT/Le Caire	entity	4623
ENT/Discussion utilisateur:Égoïté	entity	4623
ENT/Dublin	entity	4618
ENT/Région wallonne	entity	4615
ENT/Église catholique	entity	4610
ENT/Discussion utilisateur:Floflo	entity	4608
ENT/1879	entity	4600
ENT/1978 à la télévision	entity	4594
ENT/Catégorie:Nom de bateau	entity	4592
ENT/1986 à la télévision	entity	4592
ENT/Géorgie (États-Unis)	entity	4591
ENT/Bibliothèque nationale de France	entity	4584
ENT/2007 en musique	entity	4583
ENT/1883	entity	4581
ENT/1864	entity	4581
ENT/Philosophe	entity	4575
ENT/Charente-Maritime	entity	4566
ENT/1887	entity	4564
ENT/1865	entity	4560
ENT/User Talk:Korrigan	entity	4559
ENT/Aix-en-Provence	entity	4557
ENT/YouTube	entity	4553
ENT/Bologne	entity	4551
ENT/1987 à la télévision	entity	4550
ENT/1791	entity	4549
ENT/Amérique	entity	4545
ENT/1928 au cinéma	entity	4540
ENT/Wikipédia:N'hésitez pas !	entity	4535
ENT/1917 au cinéma	entity	4532
ENT/Élections départementales françaises de 2015	entity	4528
ENT/Communisme	entity	4527
ENT/FC Barcelone (football)	entity	4527
ENT/Catégorie:Lépidoptère (nom scientifique)	entity	4523
ENT/Macédoine (pays)	entity	4516
ENT/2000 en football	entity	4514
ENT/Jésus de Nazareth	entity	4509
ENT/Clermont-Ferrand	entity	4508
ENT/Utilisateur:GL	entity	4501
ENT/2005 en musique	entity	4496
ENT/Grand Chelem de tennis	entity	4489
ENT/Saône-et-Loire	entity	4485
ENT/Chœur (architecture)	entity	4484
ENT/Biélorussie	entity	4480
ENT/Catégorie:Film dramatique américain	entity	4477
ENT/Amiens	entity	4473
ENT/Alpes	entity	4470
ENT/Université Harvard	entity	4469
ENT/1979 à la télévision	entity	4467
ENT/ION [[Commune (Espagne)]]	entity	4461
ENT/Melbourne	entity	4461
ENT/Caen	entity	4460
ENT/Utilisateur:Turb	entity	4458
ENT/Istanbul	entity	4457
ENT/1861	entity	4448
ENT/Séoul	entity	4447
ENT/Bâle	entity	4444
ENT/Paris Saint-Germain Football Club	entity	4442
ENT/Bouddhisme	entity	4441
ENT/Ingénieur	entity	4440
ENT/1850	entity	4438
ENT/1927 au cinéma	entity	4436
ENT/Député	entity	4434
ENT/User Talk:VIGNERON	entity	4433
ENT/Roman policier	entity	4432
ENT/Conseil municipal (France)	entity	4431
ENT/Informatique	entity	4430
ENT/Seine-et-Marne	entity	4430
ENT/Ain (département)	entity	4428
ENT/Utilisateur:SenseiAC	entity	4428
ENT/1988 à la télévision	entity	4428
ENT/Anime	entity	4426
ENT/Amérindiens	entity	4424
ENT/Costa Rica	entity	4423
ENT/1868	entity	4422
ENT/Catégorie:Lieu de naissance inconnu	entity	4418
ENT/Bas-Rhin	entity	4418
ENT/Oise (département)	entity	4411
ENT/Premier Empire	entity	4404
ENT/Loiret (département)	entity	4398
ENT/Utilisateur:Hercule	entity	4386
ENT/ION [[Image animée]]	entity	4376
ENT/Sri Lanka	entity	4374
ENT/1866	entity	4374
ENT/2004 en musique	entity	4372
ENT/1984 à la télévision	entity	4361
ENT/Alberta	entity	4359
ENT/Équipe de France de rugby à XV	entity	4359
ENT/École nationale supérieure des beaux-arts	entity	4359
ENT/Calcaire	entity	4358
ENT/Haïti	entity	4357
ENT/1926 au cinéma	entity	4354
ENT/Alaska	entity	4346
ENT/Arabie saoudite	entity	4346
ENT/1863	entity	4346
ENT/Panama	entity	4343
ENT/2009 en musique	entity	4340
ENT/Convention nationale	entity	4335
ENT/Dramaturge	entity	4333
ENT/ION [[Municipalité (Brésil)]]	entity	4329
ENT/Armée rouge	entity	4325
ENT/Somme (département)	entity	4325
ENT/1974 à la télévision	entity	4325
ENT/2017 à la télévision	entity	4323
ENT/Eau	entity	4321
ENT/Nouvelle	entity	4320
ENT/1872	entity	4317
ENT/The New York Times	entity	4316
ENT/WTA Tour	entity	4311
ENT/Chemin de fer	entity	4309
ENT/Leipzig	entity	4308
ENT/Soleil	entity	4303
ENT/Musicien	entity	4301
ENT/2003 en musique	entity	4298
ENT/Moyen-Orient	entity	4295
ENT/1874	entity	4293
ENT/Discussion utilisateur:SenseiAC	entity	4290
ENT/Discussion utilisateur:Turb	entity	4290
ENT/1862	entity	4284
ENT/Atlanta	entity	4282
ENT/2008 en musique	entity	4282
ENT/Coupe de France de football	entity	4281
ENT/Wikipédia:Articles de qualité	entity	4280
ENT/Catégorie:Personnalité italienne du XXe siècle	entity	4279
ENT/Aide:Insérer une image	entity	4278
ENT/Aristote	entity	4274
ENT/Ordre (biologie)	entity	4264
ENT/1869	entity	4261
ENT/Danube	entity	4259
ENT/Gand	entity	4250
ENT/ION [[Région française]] 	entity	4248
ENT/1873	entity	4247
ENT/Seine-Maritime	entity	4246
ENT/1925 au cinéma	entity	4244
ENT/1877	entity	4244
ENT/ION [[Henri IV (roi de France)]]	entity	4242
ENT/Utilisateur:DocteurCosmos	entity	4242
ENT/Hongrois	entity	4241
ENT/Lettonie	entity	4236
ENT/Album (musique)	entity	4233
ENT/Morbihan	entity	4233
ENT/Festival d'Avignon	entity	4226
ENT/Violon	entity	4222
ENT/Utilisateur:Xofc	entity	4213
ENT/1859	entity	4212
ENT/Aide:Sommaire	entity	4209
ENT/Catégorie:Décès à 75 ans	entity	4204
ENT/Loire-Atlantique	entity	4196
ENT/Utilisateur:Asram	entity	4196
ENT/ION [[Commune (Belgique)]]	entity	4192
ENT/Organisation des Nations unies pour l'éducation, la science et la culture	entity	4192
ENT/Résistance intérieure française	entity	4191
ENT/Nouvelle-Galles du Sud	entity	4191
ENT/1977 à la télévision	entity	4183
ENT/Japonais	entity	4178
ENT/Finistère	entity	4177
ENT/Utilisateur:Enrevseluj	entity	4177
ENT/Utilisateur:Rome2	entity	4168
ENT/Utilisateur:Cqui	entity	4160
ENT/Vancouver	entity	4156
ENT/Kazakhstan	entity	4152
ENT/1980 à la télévision	entity	4150
ENT/Prusse	entity	4139
ENT/Fleuve Saint-Laurent	entity	4137
ENT/Utilisateur:Moez	entity	4137
ENT/1855	entity	4137
ENT/Catégorie:Inventaire de langues	entity	4135
ENT/Guerre froide	entity	4135
ENT/Discussion utilisateur:Asram	entity	4132
ENT/Shanghai	entity	4131
ENT/Catégorie:Décès à 78 ans	entity	4129
ENT/National Basketball Association	entity	4129
ENT/Utilisateur:Morburre	entity	4128
ENT/Palestine	entity	4126
ENT/Catégorie:Décès à 77 ans	entity	4125
ENT/Poitiers	entity	4125
ENT/1983 à la télévision	entity	4125
ENT/1981 à la télévision	entity	4113
ENT/Afrique du Nord	entity	4112
ENT/Entreprise	entity	4110
ENT/2007 en sport	entity	4110
ENT/Missouri (État)	entity	4108
ENT/La Rochelle	entity	4105
ENT/1982 à la télévision	entity	4103
ENT/1999 en football	entity	4102
ENT/Général de brigade	entity	4098
ENT/Catégorie:Décès à 80 ans	entity	4096
ENT/François Hollande	entity	4094
ENT/Catégorie:Décès à 74 ans	entity	4093
ENT/1924 au cinéma	entity	4091
ENT/Catégorie:Décès à 79 ans	entity	4090
ENT/Nîmes	entity	4088
ENT/Kosovo	entity	4088
ENT/Discussion utilisateur:Enrevseluj	entity	4086
ENT/Martinique	entity	4085
ENT/Wikipédia:Bons articles	entity	4085
ENT/Jules César	entity	4083
ENT/Batterie (instrument)	entity	4082
ENT/Catégorie:Décès à 73 ans	entity	4075
ENT/Haute-Garonne	entity	4065
ENT/Utilisateur:Titlutin	entity	4060
ENT/Pyrénées-Atlantiques	entity	4059
ENT/Discussion utilisateur:Titlutin	entity	4057
ENT/Guatemala	entity	4055
ENT/Utilisateur:Céréales Killer	entity	4052
ENT/Limoges	entity	4050
ENT/Utilisateur:Suprememangaka	entity	4046
ENT/Catégorie:Officier de la Légion d'honneur	entity	4042
ENT/1800	entity	4036
ENT/Utilisateur:Akeron	entity	4029
ENT/Arizona	entity	4027
ENT/Aide:Premiers pas	entity	4027
ENT/Utilisateur:Touriste	entity	4027
ENT/École polytechnique (France)	entity	4017
ENT/Angola	entity	4016
ENT/Kiev	entity	4014
ENT/Physicien	entity	4010
ENT/Utilisateur:Patrick Rogel	entity	4006
ENT/Catégorie:Décès à 76 ans	entity	4003
ENT/Jeux olympiques	entity	4002
ENT/Toscane	entity	3993
ENT/1973 à la télévision	entity	3991
ENT/1998 en football	entity	3987
ENT/Discussion utilisateur:Lgd	entity	3984
ENT/1849	entity	3984
ENT/1920 au cinéma	entity	3968
ENT/Sorbonne	entity	3964
ENT/Monténégro	entity	3960
ENT/Mammifère	entity	3957
ENT/Musique de film	entity	3957
ENT/Catégorie:Lieu de décès inconnu	entity	3956
ENT/Rhénanie-Palatinat	entity	3950
ENT/La Nouvelle-Orléans	entity	3949
ENT/Pays de la Loire	entity	3949
ENT/1806	entity	3943
ENT/Charles Quint	entity	3941
ENT/Queensland	entity	3931
ENT/Discussion utilisateur:Patrick Rogel	entity	3930
ENT/Second Empire	entity	3927
ENT/Passeriformes	entity	3927
ENT/2010 en musique	entity	3927
ENT/1923 au cinéma	entity	3925
ENT/1975 à la télévision	entity	3921
ENT/Utilisateur:Esprit Fugace	entity	3919
ENT/1831	entity	3919
ENT/Catégorie:Village dans la voïvodie de Lublin	entity	3915
ENT/Utilisateur:Superjuju10	entity	3915
ENT/1856	entity	3911
ENT/La Haye	entity	3909
ENT/Utilisateur:Alvaro	entity	3909
ENT/Le Havre	entity	3898
ENT/Catégorie:Décès à 72 ans	entity	3896
ENT/Sénat (France)	entity	3895
ENT/Séville	entity	3895
ENT/Catégorie:Décès à 82 ans	entity	3892
ENT/Architecture gothique	entity	3891
ENT/Rap	entity	3888
ENT/Jamaïque	entity	3886
ENT/Utilisateur:Hexasoft	entity	3885
ENT/1852	entity	3885
ENT/WP:CAA	entity	3883
ENT/Catégorie:Film muet américain	entity	3881
ENT/Chapelle	entity	3881
ENT/Lanceur (baseball)	entity	3880
ENT/1922 au cinéma	entity	3880
ENT/Wikipédia:Liens internes	entity	3877
ENT/Thriller (genre)	entity	3875
ENT/Perse	entity	3873
ENT/1854	entity	3872
ENT/Tanzanie	entity	3862
ENT/1921 au cinéma	entity	3860
ENT/Sibérie	entity	3858
ENT/Utilisateur:Aoineko	entity	3855
ENT/Compétition automobile	entity	3851
ENT/Lincoln Near-Earth Asteroid Research	entity	3851
ENT/États du Brésil	entity	3847
ENT/Grèce antique	entity	3845
ENT/1911 au cinéma	entity	3845
ENT/Catégorie:Décès à 71 ans	entity	3842
ENT/Médecine	entity	3842
ENT/Berne	entity	3839
ENT/Botaniste	entity	3837
ENT/2011 en musique	entity	3836
ENT/2013 en football	entity	3836
ENT/Catégorie:Décès à 81 ans	entity	3827
ENT/Allemagne de l'Ouest	entity	3826
ENT/Charlemagne	entity	3823
ENT/Chanson	entity	3823
ENT/Cinéma britannique	entity	3815
ENT/Voïvodie de Lubusz	entity	3814
ENT/Utilisateur:serged	entity	3805
ENT/1976 à la télévision	entity	3802
ENT/Physique	entity	3800
ENT/Peinture	entity	3797
ENT/1919 au cinéma	entity	3796
ENT/Guadeloupe	entity	3795
ENT/Ordre royal et militaire de Saint-Louis	entity	3792
ENT/Yvelines	entity	3790
ENT/1857	entity	3785
ENT/Portugais	entity	3782
ENT/Socorro (Nouveau-Mexique)	entity	3780
ENT/Olympique lyonnais	entity	3780
ENT/1851	entity	3778
ENT/1801	entity	3778
ENT/Spirou	entity	3773
ENT/Wolfgang Amadeus Mozart	entity	3772
ENT/Haute-Savoie	entity	3768
ENT/User:Darkoneko	entity	3765
ENT/2018 au cinéma	entity	3764
ENT/Catégorie:Décès à 70 ans	entity	3763
ENT/Hérault (département)	entity	3760
ENT/User:Ludo29	entity	3760
ENT/Militaire	entity	3759
ENT/Guitare électrique	entity	3758
ENT/Colorado	entity	3755
ENT/Discussion utilisateur:serged	entity	3751
ENT/Le Mans	entity	3746
ENT/1997 en football	entity	3746
ENT/Libye	entity	3744
ENT/Bouches-du-Rhône	entity	3743
ENT/Histoire	entity	3743
ENT/1972 à la télévision	entity	3738
ENT/Mythologie grecque	entity	3735
ENT/User:Korrigan	entity	3730
ENT/Catégorie:Décès à 83 ans	entity	3727
ENT/Auguste	entity	3722
ENT/Sous-famille (biologie)	entity	3719
ENT/Euro	entity	3719
ENT/Discussion Utilisateur:Moez	entity	3714
ENT/Utilisateur:Jean-Christophe BENOIST	entity	3714
ENT/Alexandrie	entity	3712
ENT/Provence	entity	3709
ENT/1996 en football	entity	3708
ENT/Cinéma italien	entity	3706
ENT/Ligue Europa	entity	3706
ENT/1846	entity	3704
ENT/Manche (département)	entity	3703
ENT/Catégorie:Décès à 69 ans	entity	3701
ENT/The Beatles	entity	3699
ENT/Académie des sciences (France)	entity	3693
ENT/2001 en musique	entity	3688
ENT/Monaco	entity	3687
ENT/Oslo	entity	3687
ENT/Vendée (département)	entity	3685
ENT/2002 en musique	entity	3685
ENT/Anatolie	entity	3684
ENT/1813	entity	3684
