item	type	count
ENT/Islas Baleares	entity	3109
ENT/Alcalde	entity	3108
ENT/Televisión Española	entity	3105
ENT/Provincia de Entre Ríos	entity	3101
ENT/Aquitania	entity	3099
ENT/Provincia de Burgos	entity	3089
ENT/Imperio ruso	entity	3088
ENT/La Coruña	entity	3086
ENT/Lituania	entity	3086
ENT/1840	entity	3072
ENT/Baviera	entity	3069
ENT/Budismo	entity	3069
ENT/República Argentina	entity	3065
ENT/Borgoña	entity	3051
ENT/Historiador	entity	3042
ENT/Bretaña	entity	3035
ENT/Ganadería	entity	3034
ENT/Cromosoma	entity	3032
ENT/Rugby	entity	3030
ENT/Categoría:Grupos de música de los años 2000	entity	3029
ENT/Sídney	entity	3029
ENT/Dios	entity	3024
ENT/Arkansas	entity	3023
ENT/Montreal	entity	3023
ENT/Haití	entity	3019
ENT/Fernando VII de España	entity	3018
ENT/Rodentia	entity	3017
ENT/Antártida	entity	3014
ENT/Copenhague	entity	3006
ENT/Sonora	entity	3002
ENT/Guerra Fría	entity	3000
ENT/1856	entity	3000
ENT/Universidad	entity	2997
ENT/Tallo	entity	2996
ENT/25 de mayo	entity	2996
ENT/Imperio bizantino	entity	2990
ENT/1854	entity	2988
ENT/1812	entity	2987
ENT/1855	entity	2987
ENT/Nueva Guinea	entity	2984
ENT/Universidad de Buenos Aires	entity	2981
ENT/1 de noviembre	entity	2980
ENT/Año luz	entity	2978
ENT/Cobre	entity	2976
ENT/Lepidoptera	entity	2975
ENT/Araña	entity	2971
ENT/Planta perenne	entity	2971
ENT/1 de febrero	entity	2969
ENT/1835	entity	2964
ENT/Océano Índico	entity	2948
ENT/15 de mayo	entity	2945
ENT/Jesús de Nazaret	entity	2943
ENT/Fotografía	entity	2938
ENT/Corea	entity	2935
ENT/Islas Canarias	entity	2934
ENT/Sacerdote	entity	2930
ENT/Lorena (Francia)	entity	2925
ENT/Bielorrusia	entity	2918
ENT/1 de junio	entity	2918
ENT/1 de diciembre	entity	2918
ENT/Colorado	entity	2916
ENT/Dublín	entity	2914
ENT/Categoría:Plantas medicinales	entity	2911
ENT/Armada de los Estados Unidos	entity	2911
ENT/Cyprinidae	entity	2905
ENT/TVE	entity	2904
ENT/CBS	entity	2902
ENT/Albacete	entity	2902
ENT/Geología	entity	2895
ENT/Literatura	entity	2890
ENT/La Paz	entity	2889
ENT/Primera División de México	entity	2887
ENT/Partido Socialista Obrero Español	entity	2882
ENT/Carlos III de España	entity	2879
ENT/Turismo	entity	2878
ENT/Anura	entity	2877
ENT/Fráncfort del Meno	entity	2876
ENT/31 de diciembre	entity	2875
ENT/NASA	entity	2872
ENT/Wolfgang Amadeus Mozart	entity	2872
ENT/11 de septiembre	entity	2871
ENT/Oxígeno	entity	2870
ENT/Plata	entity	2869
ENT/Nebraska	entity	2863
ENT/1852	entity	2863
ENT/1851	entity	2862
ENT/Judaísmo	entity	2861
ENT/1825	entity	2859
ENT/8 de septiembre	entity	2859
ENT/Hard rock	entity	2857
ENT/Lombardía	entity	2854
ENT/Península ibérica	entity	2849
ENT/Telenovela	entity	2845
ENT/Maíz	entity	2843
ENT/Río de la Plata	entity	2834
ENT/Circa	entity	2833
ENT/Rhythm and blues	entity	2832
ENT/Religión	entity	2829
ENT/Categoría:Escritores de España del siglo XX	entity	2828
ENT/Fósil	entity	2827
ENT/30 de junio	entity	2823
ENT/1824	entity	2822
ENT/Michoacán	entity	2818
ENT/Homosexualidad	entity	2817
ENT/Orden Franciscana	entity	2817
ENT/Madera	entity	2813
ENT/Actuación	entity	2809
ENT/Selección de fútbol de Argentina	entity	2809
ENT/Kilogramo	entity	2806
ENT/Azerbaiyán	entity	2802
ENT/Maryland	entity	2802
ENT/Selección de fútbol de España	entity	2802
ENT/Sacro Imperio Romano Germánico	entity	2800
ENT/2 de febrero	entity	2798
ENT/La Rioja (España)	entity	2797
ENT/Génova	entity	2796
ENT/Ferrocarril	entity	2795
ENT/Zagreb	entity	2795
ENT/1823	entity	2794
ENT/Chihuahua	entity	2792
ENT/Estonia	entity	2788
ENT/Rebote (baloncesto)	entity	2787
ENT/Hidrógeno	entity	2786
ENT/INSEE	entity	2785
ENT/Juegos Olímpicos de Pekín 2008	entity	2784
ENT/1834	entity	2783
ENT/1845	entity	2778
ENT/Sede de condado	entity	2776
ENT/Radio (medio de comunicación)	entity	2775
ENT/Estado de México	entity	2773
ENT/Universidad de Harvard	entity	2766
ENT/30 de noviembre	entity	2766
ENT/Tabasco	entity	2764
ENT/Nepal	entity	2761
ENT/Arqueología	entity	2759
ENT/Petróleo	entity	2759
ENT/1815	entity	2752
ENT/Ontario	entity	2749
ENT/1847	entity	2749
ENT/Matrimonio	entity	2748
ENT/Entrenador	entity	2747
ENT/Albania	entity	2745
ENT/Picardía	entity	2742
ENT/Allmusic	entity	2737
ENT/Gijón	entity	2737
ENT/Biología	entity	2734
ENT/Sociología	entity	2730
ENT/Manhattan	entity	2727
ENT/1822	entity	2724
ENT/Washington (estado)	entity	2723
ENT/Archivo:Silver medal with cup.svg	entity	2721
ENT/Psicología	entity	2721
ENT/Monterrey	entity	2720
ENT/Categoría:Álbumes en inglés	entity	2718
ENT/Premier League	entity	2716
ENT/Democracia	entity	2716
ENT/21 de julio	entity	2712
ENT/Estambul	entity	2710
ENT/Provincia de Valencia	entity	2709
ENT/12 de octubre	entity	2707
ENT/1811	entity	2706
ENT/Chiapas	entity	2702
ENT/Vitoria	entity	2700
ENT/Cm	entity	2695
ENT/Certificación de ventas discográficas	entity	2691
ENT/Categoría:Especies descritas por botánico	entity	2690
ENT/Siberia	entity	2689
ENT/15 de septiembre	entity	2689
ENT/Club de fútbol	entity	2688
ENT/Área	entity	2684
ENT/Punk	entity	2681
ENT/Categoría:Álbumes por artista	entity	2673
ENT/Holoceno	entity	2673
ENT/25 de julio	entity	2673
ENT/American Broadcasting Company	entity	2672
ENT/Años 1920	entity	2671
ENT/11 de noviembre	entity	2669
ENT/Ródano-Alpes	entity	2667
ENT/Ejército Rojo	entity	2666
ENT/Microsoft	entity	2660
ENT/Unión Internacional para la Conservación de la Naturaleza	entity	2659
ENT/Luxemburgo	entity	2658
ENT/1846	entity	2656
ENT/Santiago de Compostela	entity	2653
ENT/La Plata	entity	2651
ENT/Tennessee	entity	2651
ENT/Idioma chino	entity	2649
ENT/Concepción (Chile)	entity	2648
ENT/Química	entity	2648
ENT/1836	entity	2647
ENT/Categoría:Planetas extrasolares	entity	2645
ENT/Simón Bolívar	entity	2644
ENT/30 de abril	entity	2644
ENT/14 de septiembre	entity	2642
ENT/Esclavitud	entity	2641
ENT/República Democrática Alemana	entity	2639
ENT/Fungi	entity	2639
ENT/Juegos Olímpicos de Londres 2012	entity	2637
ENT/Pétalo	entity	2636
ENT/Pirineos	entity	2632
ENT/Mar del Plata	entity	2630
ENT/Senegal	entity	2629
ENT/Provincia de Zamora	entity	2628
ENT/Johns Hopkins University Press	entity	2628
ENT/Metacritic	entity	2627
ENT/1853	entity	2626
ENT/Broadway	entity	2623
ENT/Cultura	entity	2621
ENT/Cambridge University Press	entity	2619
ENT/Coronel	entity	2617
ENT/Provincia de Barcelona	entity	2617
ENT/Isla	entity	2616
ENT/Georgia (Estados Unidos)	entity	2615
ENT/Software	entity	2614
ENT/Reyes Católicos	entity	2613
ENT/El País	entity	2611
ENT/Club Universidad de Chile	entity	2609
ENT/Empresa	entity	2609
ENT/Oceanía	entity	2609
ENT/Diámetro	entity	2605
ENT/22 de julio	entity	2604
ENT/Partido Revolucionario Institucional	entity	2601
ENT/Romanticismo	entity	2601
ENT/Kazajistán	entity	2600
ENT/León (España)	entity	2597
ENT/Categoría Primera A	entity	2592
ENT/Corona de Castilla	entity	2592
ENT/Dinosauria	entity	2591
ENT/Caliza	entity	2586
ENT/10 de octubre	entity	2584
ENT/Plinio el Viejo	entity	2578
ENT/Bacteria	entity	2577
ENT/Felipe V de España	entity	2576
ENT/Antioquia	entity	2575
ENT/Golpe de Estado	entity	2575
ENT/15 de octubre	entity	2573
ENT/24 de junio	entity	2572
ENT/Lyon	entity	2569
ENT/31 de agosto	entity	2567
ENT/Rotten Tomatoes	entity	2566
ENT/Museo del Prado	entity	2564
ENT/28 de junio	entity	2563
ENT/Krai de Krasnodar	entity	2560
ENT/Taxonomía	entity	2559
ENT/Generalidad de Cataluña	entity	2556
ENT/1839	entity	2556
ENT/31 de marzo	entity	2556
ENT/Provincia de Tucumán	entity	2552
ENT/Marsella	entity	2551
ENT/Fútbol americano	entity	2551
ENT/Verano	entity	2551
ENT/Categoría:Santiaguinos	entity	2550
ENT/Mozambique	entity	2549
ENT/UEFA	entity	2549
ENT/Ghana	entity	2548
ENT/29 de junio	entity	2548
ENT/Empresario	entity	2543
ENT/Libia	entity	2543
ENT/Derechos humanos	entity	2543
ENT/Álava	entity	2542
ENT/Enzima	entity	2539
ENT/Nueva Orleans	entity	2536
ENT/1842	entity	2536
ENT/1849	entity	2536
ENT/Uganda	entity	2534
ENT/Sintetizador	entity	2533
ENT/Iósif Stalin	entity	2532
ENT/Tiempo universal coordinado	entity	2529
ENT/Nueva Gales del Sur	entity	2529
ENT/15 de junio	entity	2529
ENT/Años 1940	entity	2527
ENT/8 de mayo	entity	2525
ENT/Provincia de Salamanca	entity	2524
ENT/Comuna nueva	entity	2522
ENT/15 de noviembre	entity	2522
ENT/Escudo (heráldica)	entity	2521
ENT/Serie A (Italia)	entity	2520
ENT/Guadalajara (México)	entity	2520
ENT/Canal 13 (Chile)	entity	2519
ENT/Los Simpson	entity	2516
ENT/Escala sismológica de Richter	entity	2514
ENT/15 de marzo	entity	2513
ENT/16 de septiembre	entity	2513
ENT/Oregón	entity	2512
ENT/Mantodea	entity	2511
ENT/1837	entity	2510
ENT/1844	entity	2510
ENT/30 de septiembre	entity	2510
ENT/UK Singles Chart	entity	2507
ENT/6 de agosto	entity	2507
ENT/8 de diciembre	entity	2506
ENT/Río Grande del Sur	entity	2505
ENT/Condado	entity	2503
ENT/Brooklyn	entity	2503
ENT/12 de diciembre	entity	2495
ENT/Species Plantarum	entity	2493
ENT/6 de junio	entity	2492
ENT/Nuevo León	entity	2490
ENT/Idioma ucraniano	entity	2489
ENT/Kelvin	entity	2489
ENT/OTAN	entity	2488
ENT/24 de mayo	entity	2487
ENT/14 de febrero	entity	2486
ENT/Provincia de Alicante	entity	2485
ENT/19 de marzo	entity	2484
ENT/10 de mayo	entity	2482
ENT/29 de septiembre	entity	2481
ENT/Categoría:Argentinos de ascendencia italiana	entity	2480
ENT/20 de enero	entity	2480
ENT/20 de noviembre	entity	2479
ENT/Banda sonora	entity	2478
ENT/1841	entity	2476
ENT/Alabama	entity	2474
ENT/ADN	entity	2474
ENT/15 de enero	entity	2470
ENT/28 de julio	entity	2470
ENT/EHESS	entity	2467
ENT/11 de marzo	entity	2467
ENT/Guionista	entity	2466
ENT/25 de abril	entity	2465
ENT/Aristóteles	entity	2463
ENT/4 de julio	entity	2463
ENT/21 de mayo	entity	2462
ENT/Club Atlético Independiente	entity	2461
ENT/5 de febrero	entity	2461
ENT/5 de mayo	entity	2459
ENT/Mallorca	entity	2458
ENT/10 de diciembre	entity	2458
ENT/Grado Celsius	entity	2457
ENT/Magnitud aparente	entity	2455
ENT/Antiguo Egipto	entity	2454
ENT/21 de septiembre	entity	2454
ENT/Almería	entity	2453
ENT/Juan Domingo Perón	entity	2452
ENT/Primera División de Chile	entity	2451
ENT/Prusia	entity	2451
ENT/Provincia de Mendoza	entity	2450
ENT/Feminismo	entity	2449
ENT/DC Comics	entity	2448
ENT/1813	entity	2447
ENT/Sistema operativo	entity	2446
ENT/3 de marzo	entity	2444
ENT/Marxismo	entity	2443
ENT/Arte	entity	2442
ENT/El Cairo	entity	2441
ENT/Latitud	entity	2441
ENT/Mar Negro	entity	2440
ENT/15 de febrero	entity	2439
ENT/Poesía	entity	2438
ENT/Población	entity	2438
ENT/Reino de León	entity	2438
ENT/1843	entity	2436
ENT/15 de abril	entity	2435
ENT/Arquitectura gótica	entity	2433
ENT/16 de agosto	entity	2433
ENT/18 de julio	entity	2432
ENT/28 de febrero	entity	2432
ENT/Sudán	entity	2430
ENT/Nevada	entity	2430
ENT/Huso horario	entity	2429
ENT/15 de julio	entity	2429
ENT/Vino	entity	2428
ENT/Primera B Nacional	entity	2427
ENT/20 de julio	entity	2427
ENT/31 de octubre	entity	2423
ENT/6 de enero	entity	2422
ENT/Colonia (Alemania)	entity	2421
ENT/1826	entity	2419
ENT/Música electrónica	entity	2417
ENT/Felipe IV de España	entity	2415
ENT/2 de mayo	entity	2415
ENT/Vikingo	entity	2414
ENT/Valencia Club de Fútbol	entity	2413
ENT/Localidad	entity	2412
ENT/2 de abril	entity	2412
ENT/Mongolia	entity	2411
ENT/31 de enero	entity	2411
ENT/UNESCO	entity	2410
ENT/Categoría:Escritores en español	entity	2409
ENT/Athletic Club	entity	2409
ENT/13 de junio	entity	2409
ENT/Piamonte	entity	2408
ENT/Archivo:Soccerball current event.svg	entity	2407
ENT/PlayStation 2	entity	2407
ENT/18 de septiembre	entity	2407
ENT/EMI	entity	2406
ENT/Bolonia	entity	2403
ENT/Seúl	entity	2398
ENT/Crustacea	entity	2396
ENT/Marvel Comics	entity	2395
ENT/Copa Libertadores de América	entity	2394
ENT/1800	entity	2394
ENT/Club Atlético San Lorenzo de Almagro	entity	2393
ENT/Naturalista	entity	2393
ENT/25 de agosto	entity	2393
ENT/Categoría:Grupos de música de los años 1990	entity	2392
ENT/21 de junio	entity	2392
ENT/20 de mayo	entity	2389
ENT/3 de febrero	entity	2386
ENT/16 de julio	entity	2385
ENT/13 de mayo	entity	2383
ENT/Siglo X	entity	2380
ENT/Letonia	entity	2380
ENT/12 de septiembre	entity	2380
ENT/31 de mayo	entity	2380
ENT/Lucha libre profesional	entity	2379
ENT/Ábside	entity	2379
ENT/Jardín botánico	entity	2378
ENT/12 de junio	entity	2378
ENT/17 de enero	entity	2377
ENT/Siglo XXI	entity	2375
ENT/Sur	entity	2374
ENT/Dakota del Norte	entity	2373
ENT/12 de febrero	entity	2371
ENT/14 de abril	entity	2370
ENT/14 de mayo	entity	2370
ENT/23 de marzo	entity	2370
ENT/Diplomático	entity	2369
ENT/Sistema de todos contra todos	entity	2368
ENT/7 de febrero	entity	2368
ENT/18 de febrero	entity	2367
ENT/1828	entity	2365
ENT/17 de septiembre	entity	2364
ENT/20 de febrero	entity	2363
ENT/Instituto Nacional de Estadística de España	entity	2361
ENT/Corea del Norte	entity	2358
ENT/Capitán	entity	2357
ENT/Papúa Nueva Guinea	entity	2357
ENT/LP	entity	2356
ENT/Julio César	entity	2356
ENT/7 de julio	entity	2356
ENT/13 de septiembre	entity	2354
ENT/Ciencia	entity	2353
ENT/10 de agosto	entity	2353
ENT/10 de junio	entity	2352
ENT/28 de agosto	entity	2352
ENT/Connecticut	entity	2350
ENT/20 de diciembre	entity	2350
ENT/12 de mayo	entity	2349
ENT/1838	entity	2348
ENT/Blues	entity	2347
ENT/27 de febrero	entity	2347
ENT/Unión Cívica Radical	entity	2346
ENT/20 de marzo	entity	2346
ENT/18 de marzo	entity	2345
ENT/M	entity	2344
ENT/Trompeta	entity	2344
ENT/24 de febrero	entity	2344
ENT/Isabel II de España	entity	2343
ENT/1831	entity	2343
ENT/7 de septiembre	entity	2342
ENT/Álbum	entity	2340
ENT/Archivo:PRI Party (Mexico).svg	entity	2339
ENT/24 de marzo	entity	2339
ENT/Archivo:Bronze medal with cup.svg	entity	2338
ENT/12 de marzo	entity	2338
ENT/22 de febrero	entity	2338
ENT/5 de julio	entity	2338
ENT/10 de septiembre	entity	2337
ENT/1808	entity	2336
ENT/Surinam	entity	2334
ENT/19 de abril	entity	2334
ENT/26 de julio	entity	2334
ENT/14 de julio	entity	2333
ENT/4 de febrero	entity	2333
ENT/Premios Emmy	entity	2332
ENT/Pinus	entity	2332
ENT/5 de abril	entity	2332
ENT/1816	entity	2331
ENT/Cartagena (España)	entity	2328
ENT/25 de junio	entity	2327
ENT/20 de septiembre	entity	2326
ENT/Temperatura	entity	2325
ENT/18 de mayo	entity	2324
ENT/17 de julio	entity	2324
ENT/17 de mayo	entity	2324
ENT/22 de diciembre	entity	2324
ENT/Universidad de Oxford	entity	2322
ENT/21 de febrero	entity	2321
ENT/Náhuatl	entity	2320
ENT/27 de abril	entity	2320
ENT/30 de agosto	entity	2319
ENT/Oklahoma	entity	2318
ENT/26 de junio	entity	2314
ENT/30 de mayo	entity	2313
ENT/Protestantismo	entity	2312
ENT/4 de junio	entity	2312
ENT/4 de abril	entity	2312
ENT/Krasnodar	entity	2311
ENT/23 de septiembre	entity	2311
ENT/Cuzco	entity	2310
ENT/Navidad	entity	2310
ENT/4 de marzo	entity	2310
ENT/Yandex	entity	2309
ENT/20 de agosto	entity	2309
ENT/27 de septiembre	entity	2307
ENT/9 de julio	entity	2307
ENT/Antiguo Régimen	entity	2306
ENT/3 de mayo	entity	2306
ENT/10 de febrero	entity	2305
ENT/Corona de Aragón	entity	2304
ENT/22 de mayo	entity	2304
ENT/Pintor	entity	2303
ENT/8 de octubre	entity	2303
ENT/4 de noviembre	entity	2301
ENT/11 de junio	entity	2300
ENT/25 de marzo	entity	2300
ENT/Cerdeña	entity	2299
ENT/Tránsito astronómico	entity	2299
ENT/28 de octubre	entity	2299
ENT/Boxeo	entity	2297
ENT/10 de marzo	entity	2294
ENT/Saxofón	entity	2292
ENT/10 de abril	entity	2292
ENT/28 de septiembre	entity	2290
ENT/4 de septiembre	entity	2289
ENT/5 de junio	entity	2289
ENT/Ajedrez	entity	2287
ENT/Proceso de Reorganización Nacional	entity	2287
ENT/Queensland	entity	2287
ENT/23 de julio	entity	2287
ENT/5 de octubre	entity	2287
ENT/Namibia	entity	2286
ENT/20 de abril	entity	2286
ENT/24 de agosto	entity	2286
ENT/2 de agosto	entity	2285
ENT/Kiev	entity	2284
ENT/2 de junio	entity	2284
ENT/9 de septiembre	entity	2284
ENT/San Diego (California)	entity	2282
ENT/25 de enero	entity	2282
ENT/5 de enero	entity	2282
ENT/Arabia Saudita	entity	2281
ENT/23 de abril	entity	2280
ENT/The Rolling Stones	entity	2279
ENT/21 de diciembre	entity	2279
ENT/4 de octubre	entity	2277
ENT/22 de septiembre	entity	2276
ENT/2 de septiembre	entity	2275
ENT/Real Madrid	entity	2273
ENT/1817	entity	2271
ENT/Cactaceae	entity	2269
ENT/6 de febrero	entity	2269
ENT/PlayStation 3	entity	2268
ENT/6 de abril	entity	2268
ENT/31 de julio	entity	2266
ENT/Guardameta (fútbol)	entity	2265
ENT/20 de octubre	entity	2264
ENT/24 de septiembre	entity	2264
ENT/Orden de Santiago	entity	2263
ENT/26 de agosto	entity	2262
ENT/1829	entity	2260
ENT/18 de junio	entity	2259
ENT/2 de julio	entity	2258
ENT/7 de octubre	entity	2258
ENT/6 de diciembre	entity	2258
ENT/Leipzig	entity	2257
ENT/Costa de Marfil	entity	2256
ENT/Sistema Solar	entity	2256
ENT/28 de abril	entity	2255
ENT/Racing Club	entity	2254
ENT/Belgrado	entity	2254
ENT/1819	entity	2254
ENT/3 de noviembre	entity	2252
ENT/8 de agosto	entity	2252
ENT/19 de julio	entity	2251
ENT/9 de octubre	entity	2251
ENT/Confederación Sudamericana de Fútbol	entity	2250
ENT/11 de febrero	entity	2249
ENT/17 de diciembre	entity	2249
ENT/25 de octubre	entity	2249
ENT/23 de mayo	entity	2249
ENT/Cráter de impacto	entity	2248
ENT/WWE	entity	2248
ENT/Edad del Bronce	entity	2247
ENT/Baja California	entity	2247
ENT/3 de junio	entity	2247
ENT/22 de junio	entity	2246
ENT/7 de abril	entity	2246
ENT/5 de agosto	entity	2245
ENT/13 de marzo	entity	2244
ENT/17 de febrero	entity	2244
ENT/19 de septiembre	entity	2243
ENT/15 de diciembre	entity	2242
ENT/Perennifolio	entity	2240
ENT/10 de julio	entity	2240
ENT/20 de junio	entity	2240
ENT/3 de septiembre	entity	2239
ENT/Guerra de Vietnam	entity	2237
ENT/Club Deportivo Universidad Católica (fútbol)	entity	2236
ENT/24 de abril	entity	2236
ENT/27 de julio	entity	2236
ENT/25 de septiembre	entity	2235
ENT/22 de enero	entity	2235
ENT/7 de junio	entity	2235
ENT/Comarca	entity	2234
ENT/Benedicto XVI	entity	2234
ENT/10 de enero	entity	2234
ENT/9 de febrero	entity	2234
ENT/14 de agosto	entity	2233
ENT/23 de enero	entity	2231
ENT/12 de julio	entity	2229
ENT/Cartagena de Indias	entity	2228
ENT/Palma de Mallorca	entity	2228
ENT/2 de diciembre	entity	2228
ENT/Izquierda política	entity	2226
ENT/2 de octubre	entity	2226
ENT/Coahuila de Zaragoza	entity	2225
ENT/Universidad de Barcelona	entity	2224
ENT/16 de junio	entity	2224
ENT/21 de enero	entity	2224
ENT/17 de marzo	entity	2223
ENT/6 de julio	entity	2223
ENT/3 de abril	entity	2222
ENT/Persia	entity	2221
ENT/25 de noviembre	entity	2221
ENT/Modelo (moda)	entity	2220
ENT/9 de agosto	entity	2220
ENT/Hinduismo	entity	2219
ENT/23 de junio	entity	2217
ENT/Araneomorfa	entity	2215
ENT/9 de mayo	entity	2214
ENT/8 de marzo	entity	2214
ENT/Tipo espectral	entity	2213
ENT/Río Paraná	entity	2213
ENT/26 de mayo	entity	2213
ENT/Cali	entity	2212
ENT/14 de diciembre	entity	2212
ENT/28 de enero	entity	2212
ENT/7 de noviembre	entity	2212
ENT/Isla de Borneo	entity	2211
ENT/Venevisión	entity	2211
ENT/3 de octubre	entity	2211
ENT/Camboya	entity	2210
ENT/Melbourne	entity	2210
ENT/7 de agosto	entity	2208
ENT/Guerra civil española	entity	2207
ENT/Malta	entity	2206
ENT/29 de mayo	entity	2206
ENT/28 de mayo	entity	2205
ENT/Provincia de Salta	entity	2204
ENT/24 de octubre	entity	2202
ENT/7 de diciembre	entity	2202
ENT/Sistema planetario	entity	2199
ENT/Guanajuato	entity	2199
ENT/Industria	entity	2199
ENT/Xbox 360	entity	2199
ENT/30 de enero	entity	2198
ENT/Categoría:Videojuegos para Windows	entity	2197
ENT/Champaña-Ardenas	entity	2197
ENT/Provincia de Granada	entity	2197
ENT/8 de febrero	entity	2197
ENT/Mauritania	entity	2196
ENT/18 de agosto	entity	2196
ENT/7 de mayo	entity	2196
ENT/8 de abril	entity	2196
ENT/Comercio	entity	2195
ENT/1832	entity	2195
ENT/7 de enero	entity	2195
ENT/Cuenca hidrográfica	entity	2193
ENT/30 de julio	entity	2192
ENT/6 de septiembre	entity	2191
ENT/Alejandro Magno	entity	2190
ENT/Mordellidae	entity	2190
ENT/Franquismo	entity	2189
ENT/30 de octubre	entity	2189
ENT/4 de agosto	entity	2189
ENT/17 de octubre	entity	2188
ENT/Albedo	entity	2187
ENT/12 de abril	entity	2187
ENT/9 de abril	entity	2187
ENT/Municipio de España	entity	2186
ENT/Fascismo	entity	2186
ENT/Organización territorial del Perú	entity	2186
ENT/16 de mayo	entity	2186
ENT/6 de marzo	entity	2185
ENT/Arequipa	entity	2184
ENT/19 de mayo	entity	2183
ENT/18 de enero	entity	2183
ENT/1818	entity	2183
ENT/5 de diciembre	entity	2182
ENT/6 de mayo	entity	2182
ENT/Imperio español	entity	2181
ENT/16 de enero	entity	2181
ENT/Club Atlético Rosario Central	entity	2180
ENT/14 de enero	entity	2180
ENT/22 de noviembre	entity	2180
ENT/5 de noviembre	entity	2180
ENT/Categoría:Flora de América del Sur continental	entity	2178
ENT/Indígena	entity	2177
ENT/29 de agosto	entity	2177
ENT/30 de marzo	entity	2177
ENT/Franco Condado	entity	2175
ENT/13 de diciembre	entity	2174
ENT/21 de marzo	entity	2173
ENT/4 de mayo	entity	2172
ENT/Sánscrito	entity	2171
ENT/Ensayo	entity	2171
ENT/Voleibol	entity	2171
ENT/26 de abril	entity	2171
ENT/16 de marzo	entity	2170
ENT/Ejército de los Estados Unidos	entity	2169
ENT/28 de marzo	entity	2169
ENT/Houston	entity	2168
ENT/5 de septiembre	entity	2168
ENT/Nobleza	entity	2167
ENT/Kentucky	entity	2166
ENT/14 de octubre	entity	2166
ENT/Gen	entity	2165
ENT/Historieta	entity	2165
ENT/Vigo	entity	2165
ENT/14 de noviembre	entity	2165
ENT/16 de abril	entity	2165
ENT/27 de agosto	entity	2165
ENT/Carbono	entity	2164
ENT/Guardia Civil	entity	2164
ENT/16 de diciembre	entity	2164
ENT/18 de octubre	entity	2163
ENT/4 de diciembre	entity	2163
ENT/Categoría:Películas en inglés	entity	2162
ENT/Jordania	entity	2162
ENT/11 de mayo	entity	2162
ENT/23 de agosto	entity	2162
ENT/Ilustración	entity	2161
ENT/27 de marzo	entity	2161
ENT/8 de noviembre	entity	2161
ENT/Laos	entity	2160
ENT/Lucky loser	entity	2160
ENT/Recording Industry Association of America	entity	2160
ENT/Nueva España	entity	2160
ENT/Categoría:Baloncestistas de la Liga ACB	entity	2156
ENT/Educación	entity	2155
ENT/Cantautor	entity	2154
ENT/Piragüismo en aguas tranquilas	entity	2154
ENT/13 de abril	entity	2154
ENT/16 de octubre	entity	2154
ENT/29 de julio	entity	2153
ENT/Anexo:Planetas extrasolares	entity	2152
ENT/Arroz	entity	2152
ENT/Terremoto	entity	2152
ENT/Irlanda del Norte	entity	2152
ENT/22 de agosto	entity	2152
ENT/29 de abril	entity	2152
ENT/10 de noviembre	entity	2151
ENT/Utah	entity	2150
ENT/14 de marzo	entity	2149
ENT/21 de octubre	entity	2148
ENT/9 de noviembre	entity	2148
ENT/25 de febrero	entity	2147
ENT/5 de marzo	entity	2147
ENT/27 de mayo	entity	2146
ENT/Categoría:Planetas extrasolares descubiertos por Kepler	entity	2144
ENT/Astronomía	entity	2144
ENT/Provincia de Cádiz	entity	2144
ENT/Dakota del Sur	entity	2144
ENT/26 de febrero	entity	2144
ENT/Guyana	entity	2143
ENT/Célula	entity	2142
ENT/Ley	entity	2141
ENT/Taxonomía de las arañas	entity	2140
ENT/21 de noviembre	entity	2140
ENT/6 de octubre	entity	2140
ENT/Cristóbal Colón	entity	2139
ENT/12 de agosto	entity	2139
ENT/Telefe	entity	2138
ENT/Polinización en orquídeas	entity	2137
ENT/Badajoz	entity	2136
ENT/27 de junio	entity	2136
ENT/Bob Dylan	entity	2135
ENT/National Collegiate Athletic Association	entity	2135
ENT/2 de enero	entity	2135
ENT/18 de diciembre	entity	2134
ENT/17 de noviembre	entity	2134
ENT/22 de abril	entity	2133
ENT/27 de enero	entity	2133
ENT/3 de julio	entity	2133
ENT/Alpes	entity	2132
ENT/26 de marzo	entity	2132
ENT/26 de septiembre	entity	2132
ENT/29 de marzo	entity	2131
ENT/Automóvil	entity	2130
ENT/23 de noviembre	entity	2130
ENT/Atlanta	entity	2129
ENT/Shanghái	entity	2129
ENT/19 de febrero	entity	2129
ENT/19 de noviembre	entity	2129
ENT/14 de junio	entity	2127
ENT/Sistema planetario extrasolar	entity	2126
ENT/Michael Jackson	entity	2125
ENT/6 de noviembre	entity	2125
ENT/Luis XIV de Francia	entity	2123
ENT/Jerez de la Frontera	entity	2123
ENT/13 de febrero	entity	2121
ENT/Isla de Francia	entity	2119
ENT/Universidad de Columbia	entity	2119
ENT/26 de enero	entity	2119
ENT/Seattle	entity	2117
ENT/24 de julio	entity	2117
ENT/9 de marzo	entity	2117
ENT/Belice	entity	2116
ENT/13 de enero	entity	2116
ENT/29 de octubre	entity	2116
ENT/16 de febrero	entity	2115
ENT/29 de noviembre	entity	2115
ENT/San José (Costa Rica)	entity	2114
ENT/Congreso de los Diputados	entity	2113
ENT/Zimbabue	entity	2113
ENT/Provincia de Soria	entity	2112
ENT/23 de octubre	entity	2112
ENT/Provincia de Guadalajara	entity	2110
ENT/Juegos Olímpicos de Sídney 2000	entity	2108
ENT/Zúrich	entity	2106
