item	type	count
ENT/Kurfürstentum Sachsen	entity	4434
ENT/Kategorie:Komponist (Deutschland)	entity	4429
ENT/North Carolina	entity	4426
ENT/Dokumentarfilm	entity	4421
ENT/Altgriechische Sprache	entity	4414
ENT/Lyon	entity	4413
ENT/Bayerischer Rundfunk	entity	4410
ENT/Golden Globe Award	entity	4401
ENT/Kärnten	entity	4395
ENT/Tourismus	entity	4387
ENT/Konstantinopel	entity	4384
ENT/Kategorie:Geboren 1936	entity	4383
ENT/Bildhauer	entity	4372
ENT/Wisconsin	entity	4368
ENT/Württemberg	entity	4368
ENT/Singapur	entity	4367
ENT/Kategorie:Historiker	entity	4361
ENT/Kategorie:US-amerikanische Band	entity	4361
ENT/Royal Navy	entity	4361
ENT/Malaysia	entity	4359
ENT/Lettland	entity	4351
ENT/Chemische Verbindung	entity	4348
ENT/Yale University	entity	4337
ENT/Deutsche Mark	entity	4333
ENT/Rote Liste gefährdeter Arten	entity	4329
ENT/Kategorie:Belgier	entity	4328
ENT/Marburg	entity	4325
ENT/Extended Play	entity	4323
ENT/Preußische Armee	entity	4322
ENT/Belgrad	entity	4321
ENT/Kunstgeschichte	entity	4311
ENT/Kloster	entity	4309
ENT/1885	entity	4307
ENT/Kategorie:Tschechoslowake	entity	4294
ENT/Volleyball	entity	4293
ENT/Stürmer (Fußball)	entity	4279
ENT/Kategorie:Mathematiker (20. Jahrhundert)	entity	4278
ENT/National Academy of Sciences	entity	4272
ENT/Wilhelm II. (Deutsches Reich)	entity	4271
ENT/Gemeinderat (Deutschland)	entity	4266
ENT/Technische Universität Berlin	entity	4265
ENT/Kategorie:Geboren 1929	entity	4264
ENT/Wüstung	entity	4258
ENT/Synagoge	entity	4257
ENT/1887	entity	4254
ENT/Kategorie:Teilnehmer der Olympischen Sommerspiele 2016	entity	4251
ENT/Riga	entity	4242
ENT/Mittelfranken	entity	4234
ENT/Kategorie:Geboren 1927	entity	4232
ENT/1886	entity	4232
ENT/Konzentrationslager	entity	4230
ENT/Friedrich II. (Preußen)	entity	4228
ENT/Olympische Sommerspiele 2012	entity	4225
ENT/Québec	entity	4225
ENT/Microsoft Windows	entity	4223
ENT/Olympische Sommerspiele 2008	entity	4221
ENT/Klassische Philologie	entity	4206
ENT/Arizona	entity	4197
ENT/Kategorie:Teilnehmer der Olympischen Sommerspiele 2004	entity	4194
ENT/Saarbrücken	entity	4193
ENT/American Football	entity	4189
ENT/Deutsche Zentrumspartei	entity	4188
ENT/Ulm	entity	4188
ENT/Dublin	entity	4187
ENT/Kategorie:Ungar	entity	4184
ENT/Kategorie:Geboren 1935	entity	4181
ENT/Kategorie:Römisch-katholischer Theologe (20. Jahrhundert)	entity	4180
ENT/Richard Wagner	entity	4176
ENT/Anden	entity	4174
ENT/Kupfer	entity	4171
ENT/Chromosom#Chromosomenzahl	entity	4165
ENT/Kategorie:Männlicher Vorname	entity	4161
ENT/1882	entity	4152
ENT/Glasgow	entity	4147
ENT/Ost-Berlin	entity	4147
ENT/Rockmusik	entity	4143
ENT/Kategorie:Verwaltungsjurist	entity	4142
ENT/Tennessee	entity	4134
ENT/Siebenjähriger Krieg	entity	4133
ENT/Russische Sprache	entity	4126
ENT/Emmy	entity	4126
ENT/Kategorie:Geboren 1934	entity	4122
ENT/Historismus	entity	4120
ENT/DVD	entity	4118
ENT/Universität	entity	4116
ENT/Afroamerikaner	entity	4115
ENT/Saarland	entity	4110
ENT/Insel	entity	4106
ENT/1884	entity	4103
ENT/Kategorie:Geboren 1991	entity	4102
ENT/Öffentlicher Personennahverkehr	entity	4102
ENT/Matura	entity	4101
ENT/Botanik	entity	4095
ENT/Fresko	entity	4089
ENT/Kategorie:Drama	entity	4087
ENT/Christlich-Soziale Union in Bayern	entity	4084
ENT/Burg	entity	4072
ENT/Peer (Adel)	entity	4065
ENT/Nordsee	entity	4060
ENT/Doktor	entity	4058
ENT/Pfarrer	entity	4056
ENT/Goldene Schallplatte	entity	4055
ENT/Kategorie:Gestorben 2011	entity	4052
ENT/Okzitanien (Verwaltungsregion)	entity	4044
ENT/Friedrich Schiller	entity	4042
ENT/Kategorie:Norweger	entity	4041
ENT/Kategorie:Gestorben 2010	entity	4037
ENT/Kategorie:Deutsche Band	entity	4036
ENT/Farmteam	entity	4035
ENT/United States Census 2000	entity	4026
ENT/Rokoko	entity	4024
ENT/Norddeutscher Rundfunk	entity	4018
ENT/Kurpfalz	entity	4011
ENT/1883	entity	4005
ENT/Seoul	entity	4004
ENT/Friedrich-Alexander-Universität Erlangen-Nürnberg	entity	4002
ENT/Kategorie:Geboren 1926	entity	4001
ENT/Kategorie:Geboren 1931	entity	3999
ENT/Kategorie:Tscheche	entity	3999
ENT/Chemie	entity	3999
ENT/British Columbia	entity	3996
ENT/Sowjetische Besatzungszone	entity	3992
ENT/Maryland	entity	3992
ENT/Kategorie:Geboren 1925	entity	3987
ENT/Tallinn	entity	3985
ENT/Kategorie:Gestorben 2012	entity	3983
ENT/Kategorie:Geboren 1992	entity	3983
ENT/Todesstrafe	entity	3982
ENT/Betriebswirtschaftslehre	entity	3978
ENT/Band (Musik)	entity	3972
ENT/Zisterzienser	entity	3972
ENT/Staatsexamen	entity	3970
ENT/Ehrenamt	entity	3970
ENT/Burgstall	entity	3966
ENT/Kategorie:Gestorben im 20. Jahrhundert	entity	3964
ENT/Pest	entity	3956
ENT/Sozialdemokratische Partei Österreichs	entity	3954
ENT/Kategorie:Gestorben 2013	entity	3950
ENT/1879	entity	3935
ENT/General	entity	3932
ENT/Ehrenbürger	entity	3931
ENT/Kategorie:Erzählung	entity	3930
ENT/U-Boot	entity	3921
ENT/Broadway (Theater)	entity	3919
ENT/Kairo	entity	3913
ENT/Pilaster	entity	3912
ENT/Suizid	entity	3910
ENT/Kategorie:Familienname	entity	3907
ENT/Bosnien und Herzegowina	entity	3902
ENT/Artillerie	entity	3897
ENT/Shanghai	entity	3888
ENT/Universität Zürich	entity	3888
ENT/Ehrenzeichen für Verdienste um die Republik Österreich (1952)	entity	3885
ENT/Alpen	entity	3879
ENT/Gemeinde	entity	3867
ENT/Insolvenz	entity	3860
ENT/Formel 1	entity	3859
ENT/1881	entity	3857
ENT/Atlanta	entity	3855
ENT/Architektur	entity	3847
ENT/Kategorie:Essay	entity	3845
ENT/Ludwig van Beethoven	entity	3844
ENT/Kategorie:Gestorben 2015	entity	3841
ENT/Taufbecken	entity	3841
ENT/Georgien	entity	3836
ENT/Coverversion	entity	3836
ENT/Dirigent	entity	3834
ENT/Bochum	entity	3830
ENT/Westdeutscher Rundfunk Köln	entity	3827
ENT/Woiwodschaft Ermland-Masuren	entity	3827
ENT/Bukarest	entity	3825
ENT/Indiana	entity	3819
ENT/Kategorie:Kinderdarsteller	entity	3815
ENT/Edinburgh	entity	3813
ENT/1880	entity	3811
ENT/Deutsche Bahn	entity	3810
ENT/Synchronsprecher	entity	3807
ENT/Filmkomödie	entity	3806
ENT/Kategorie:Geboren 1932	entity	3805
ENT/Lausanne	entity	3805
ENT/Mathematiker	entity	3802
ENT/The New York Times	entity	3802
ENT/Kelten	entity	3799
ENT/Eisenbahn	entity	3797
ENT/Kategorie:Mediziner (19. Jahrhundert)	entity	3793
ENT/Pädagogik	entity	3789
ENT/Das Erste	entity	3788
ENT/Vietnamkrieg	entity	3784
ENT/Mittelfeldspieler	entity	3779
ENT/Koppel (Orgel)	entity	3777
ENT/NSDAP	entity	3776
ENT/Griechische Mythologie	entity	3774
ENT/Marseille	entity	3770
ENT/Kategorie:Gestorben 2014	entity	3761
ENT/Kleinasien	entity	3759
ENT/Bielefeld	entity	3758
ENT/Saalkirche	entity	3757
ENT/Kategorie:Gestorben 2016	entity	3752
ENT/Schach	entity	3750
ENT/Arzt	entity	3750
ENT/1878	entity	3745
ENT/Tuberkulose	entity	3740
ENT/Republik Venedig	entity	3733
ENT/Kategorie:Geboren 1924	entity	3732
ENT/Julius-Maximilians-Universität Würzburg	entity	3731
ENT/Anschluss Österreichs	entity	3728
ENT/County (Vereinigte Staaten)	entity	3719
ENT/Gletscher	entity	3718
ENT/Kategorie:Geboren 1933	entity	3715
ENT/Namibia	entity	3712
ENT/Sibirien	entity	3711
ENT/Musical	entity	3711
ENT/Rap	entity	3711
ENT/Olympische Sommerspiele 2004	entity	3709
ENT/Volkswirtschaftslehre	entity	3708
ENT/Philosoph	entity	3706
ENT/Malta	entity	3704
ENT/Kategorie:Herausgeber	entity	3703
ENT/Albanien	entity	3700
ENT/Fruchtknoten	entity	3698
ENT/Volkszählung	entity	3697
ENT/Tunesien	entity	3693
ENT/Bibel	entity	3692
ENT/Pferdestärke	entity	3688
ENT/Osnabrück	entity	3687
ENT/Brooklyn	entity	3685
ENT/Kategorie:Kinder- und Jugendliteratur	entity	3684
ENT/Libanon	entity	3684
ENT/Wirtschaftswissenschaft	entity	3684
ENT/Bronze	entity	3683
ENT/Ecuador	entity	3683
ENT/Kategorie:Gestorben 1945	entity	3681
ENT/Play-off	entity	3677
ENT/Kategorie:Opernsänger	entity	3676
ENT/Buddhismus	entity	3674
ENT/Washington (Bundesstaat)	entity	3673
ENT/Kategorie:Träger des Großen Bundesverdienstkreuzes	entity	3672
ENT/Novemberpogrome 1938	entity	3668
ENT/1. April	entity	3666
ENT/Bahnhof	entity	3662
ENT/Kategorie:Ort in Auvergne-Rhône-Alpes	entity	3661
ENT/FC Bayern München	entity	3660
ENT/Alaska	entity	3657
ENT/Kategorie:Ort in Ostpreußen	entity	3654
ENT/New South Wales	entity	3653
ENT/Kategorie:Olympiateilnehmer (Vereinigte Staaten)	entity	3652
ENT/Hawaii	entity	3652
ENT/Hip-Hop	entity	3646
ENT/University of California, Berkeley	entity	3640
ENT/Die Linke	entity	3638
ENT/Bourgogne-Franche-Comté	entity	3634
ENT/Musikalbum	entity	3630
ENT/Kategorie:Ort in Nouvelle-Aquitaine	entity	3624
ENT/2. Februar	entity	3624
ENT/1876	entity	3622
ENT/Brünn	entity	3615
ENT/Kategorie:Mitglied der National Academy of Sciences	entity	3614
ENT/Kategorie:Dirigent	entity	3611
ENT/Kategorie:Geboren 1921	entity	3610
ENT/Pianist	entity	3609
ENT/Kategorie:Geboren im 15. Jahrhundert	entity	3606
ENT/Kanton Graubünden	entity	3603
ENT/Kategorie:Historische Person (Italien)	entity	3601
ENT/Mark Brandenburg	entity	3596
ENT/Familienname	entity	3596
ENT/Kategorie:Geboren 1920	entity	3592
ENT/Nebenfluss	entity	3591
ENT/New York Times	entity	3590
ENT/Politische Gemeinde	entity	3589
ENT/Westfalen	entity	3588
ENT/Kategorie:Gestorben 2017	entity	3587
ENT/Sofia	entity	3587
ENT/Deutsche Forschungsgemeinschaft	entity	3586
ENT/Pedal (Orgel)	entity	3574
ENT/Homosexualität	entity	3570
ENT/Automobilsport	entity	3566
ENT/Kategorie:Teilnehmer der Olympischen Sommerspiele 2000	entity	3564
ENT/Bamberg	entity	3563
ENT/Karl der Große	entity	3562
ENT/Vilnius	entity	3556
ENT/Bertolt Brecht	entity	3554
ENT/Internet	entity	3546
ENT/Iowa	entity	3542
ENT/Kategorie:Gestorben 2009	entity	3541
ENT/Geheime Staatspolizei	entity	3541
ENT/Kategorie:Ort in Grand Est	entity	3539
ENT/Megalith	entity	3535
ENT/Luftwaffe (Wehrmacht)	entity	3535
ENT/RTL Television	entity	3534
ENT/Hauts-de-France	entity	3533
ENT/Kaisertum Österreich	entity	3531
ENT/Normalnull	entity	3528
ENT/Berg	entity	3527
ENT/Land (Deutschland)	entity	3518
ENT/1877	entity	3515
ENT/22. Februar	entity	3514
ENT/Paul VI.	entity	3512
ENT/Insekten	entity	3509
ENT/1. Mai	entity	3508
ENT/Technische Universität München	entity	3506
ENT/Kategorie:Geboren 1923	entity	3504
ENT/Grundschule	entity	3504
ENT/Georg Dehio	entity	3501
ENT/SPD	entity	3499
ENT/Gold	entity	3498
ENT/Kategorie:Chemiker (20. Jahrhundert)	entity	3496
ENT/Ordensgemeinschaft	entity	3496
ENT/Oberpfalz	entity	3489
ENT/Süper Lig	entity	3485
ENT/Infanterie	entity	3483
ENT/Roter Adlerorden	entity	3482
ENT/1. März	entity	3482
ENT/Detroit	entity	3480
ENT/Kategorie:Geboren 1922	entity	3479
ENT/Rektor	entity	3479
ENT/Eisenzeit	entity	3478
ENT/Die Welt	entity	3477
ENT/Eichen	entity	3474
ENT/Eisen	entity	3470
ENT/Bildhauerei	entity	3468
ENT/Kategorie:Straße in Europa	entity	3466
ENT/Sprachwissenschaft	entity	3466
ENT/Kaiserreich China	entity	3465
ENT/Deutsche Fußballnationalmannschaft	entity	3465
ENT/Baum	entity	3463
ENT/Kategorie:Gestorben 2008	entity	3462
ENT/Universität Rostock	entity	3462
ENT/Stanford University	entity	3461
ENT/Koalitionskriege	entity	3457
ENT/Gulden	entity	3457
ENT/Posen	entity	3454
ENT/Risalit	entity	3454
ENT/1. Februar	entity	3454
ENT/1875	entity	3450
ENT/Europäische Kommission	entity	3449
ENT/Heilbronn	entity	3446
ENT/Princeton University	entity	3446
ENT/12. Februar	entity	3445
ENT/Großherzogtum Hessen	entity	3440
ENT/Colorado	entity	3439
ENT/Patrozinium	entity	3437
ENT/Vaterländischer Verdienstorden	entity	3437
ENT/Republik China (Taiwan)	entity	3434
ENT/Botschafter	entity	3433
ENT/Ghana	entity	3429
ENT/Advisory Committee on Antarctic Names	entity	3428
ENT/Blues	entity	3428
ENT/Scheinbare Helligkeit	entity	3425
ENT/Johannes Gutenberg-Universität Mainz	entity	3424
ENT/St. Louis	entity	3422
ENT/Stadt	entity	3421
ENT/Vorarlberg	entity	3421
ENT/Rittergut	entity	3420
ENT/Dachreiter	entity	3418
ENT/Louisiana	entity	3416
ENT/Myanmar	entity	3414
ENT/Habsburg	entity	3414
ENT/Rudern	entity	3414
ENT/3. März	entity	3410
ENT/Computerspiel	entity	3409
ENT/Elisabeth II.	entity	3409
ENT/Mitteleuropa	entity	3408
ENT/14. Februar	entity	3408
ENT/Theater	entity	3407
ENT/Kanton (Schweiz)	entity	3405
ENT/Kentucky	entity	3405
ENT/Justus-Liebig-Universität Gießen	entity	3401
ENT/4. April	entity	3397
ENT/Hubraum	entity	3396
ENT/Protein	entity	3393
ENT/Royal Society	entity	3393
ENT/Frucht	entity	3389
ENT/Schmetterlinge	entity	3387
ENT/Philologie	entity	3387
ENT/Basilika (Bautyp)	entity	3380
ENT/1870	entity	3378
ENT/Watt (Einheit)	entity	3375
ENT/New Orleans	entity	3375
ENT/DFB-Pokal	entity	3369
ENT/Kurmainz	entity	3367
ENT/Sri Lanka	entity	3367
ENT/Kategorie:Literatur (Vereinigte Staaten)	entity	3366
ENT/Rajon	entity	3366
ENT/Mecklenburg	entity	3365
ENT/1874	entity	3360
ENT/Oxford	entity	3359
ENT/Redakteur	entity	3358
ENT/6. Januar	entity	3358
ENT/Vogt	entity	3355
ENT/Kirche der Altpreußischen Union	entity	3350
ENT/Songwriting	entity	3348
ENT/5. Februar	entity	3348
ENT/Unternehmen	entity	3344
ENT/15. Januar	entity	3344
ENT/Montevideo	entity	3341
ENT/21. Januar	entity	3341
ENT/Kategorie:Erbaut in den 1890er Jahren	entity	3337
ENT/15. März	entity	3337
ENT/São Paulo	entity	3336
ENT/8. Februar	entity	3336
ENT/Kategorie:Gestorben 2006	entity	3334
ENT/Mähren	entity	3334
ENT/Dominikaner	entity	3332
ENT/Bergbau	entity	3331
ENT/Aluminium	entity	3328
ENT/Fußballspieler	entity	3324
ENT/Kategorie:Gestorben 2007	entity	3318
ENT/Luzern	entity	3318
ENT/1873	entity	3318
ENT/15. Februar	entity	3318
ENT/Geologie	entity	3314
ENT/Fossil	entity	3311
ENT/Wende (DDR)	entity	3308
ENT/Grafiker	entity	3306
ENT/Royal Air Force	entity	3305
ENT/Niederdeutsche Sprache	entity	3302
ENT/Kurfürst	entity	3300
ENT/Kategorie:Thriller	entity	3299
ENT/Madagaskar	entity	3299
ENT/Filialkirche	entity	3298
ENT/Schwerin	entity	3296
ENT/Deutscher Krieg	entity	3294
ENT/Kardinal	entity	3293
ENT/E-Bass	entity	3291
ENT/6. März	entity	3291
ENT/Bologna	entity	3290
ENT/Kategorie:Mexikaner	entity	3288
ENT/Dichter	entity	3288
ENT/26. Februar	entity	3286
ENT/Kategorie:Geboren 1993	entity	3285
ENT/Lombardei	entity	3284
ENT/Einzugsgebiet	entity	3284
ENT/Kategorie:Rechtswissenschaftler (20. Jahrhundert)	entity	3281
ENT/Karl V. (HRR)	entity	3278
ENT/Friedensvertrag von Versailles	entity	3278
ENT/Eisenbahnstrecke	entity	3278
ENT/18. Februar	entity	3278
ENT/Kategorie:Unternehmer (20. Jahrhundert)	entity	3277
ENT/10. Januar	entity	3274
ENT/Landkreis	entity	3273
ENT/Ringen	entity	3273
ENT/15. Mai	entity	3270
ENT/10. April	entity	3268
ENT/17. Februar	entity	3265
ENT/Hinduismus	entity	3260
ENT/13. März	entity	3258
ENT/10. Oktober	entity	3257
ENT/Kategorie:Popsänger	entity	3256
ENT/18. März	entity	3256
ENT/24. Februar	entity	3256
ENT/Ruine	entity	3254
ENT/1. Juli	entity	3254
ENT/Kreisstraße	entity	3253
ENT/Schallplatte	entity	3253
ENT/6. Februar	entity	3251
ENT/11. November	entity	3250
ENT/Spielfilm	entity	3248
ENT/Kirchturm	entity	3246
ENT/Privatdozent	entity	3246
ENT/4. Januar	entity	3240
ENT/House of Lords	entity	3239
ENT/1. September	entity	3239
ENT/Bratislava	entity	3238
ENT/12. März	entity	3238
ENT/28. Februar	entity	3238
ENT/Akademie der Künste (Berlin)	entity	3236
ENT/Reichstag (Deutsches Kaiserreich)	entity	3236
ENT/21. Februar	entity	3236
ENT/Richtlinie 92/43/EWG (Fauna-Flora-Habitat-Richtlinie)	entity	3235
ENT/16. Februar	entity	3235
ENT/5. Januar	entity	3235
ENT/Genua	entity	3234
ENT/17. Januar	entity	3234
ENT/10. Mai	entity	3233
ENT/Kategorie:Publizist	entity	3232
ENT/15. April	entity	3232
ENT/Gießen	entity	3231
ENT/25. Februar	entity	3231
ENT/Kategorie:Ort in Hauts-de-France	entity	3230
ENT/Rotterdam	entity	3229
ENT/3. Februar	entity	3228
ENT/20. April	entity	3227
ENT/1872	entity	3226
ENT/22. Januar	entity	3225
ENT/Stralsund	entity	3224
ENT/Aristoteles	entity	3224
ENT/Spätantike	entity	3222
ENT/19. März	entity	3222
ENT/14. Januar	entity	3222
ENT/7. März	entity	3222
ENT/Kategorie:Geboren 1902	entity	3221
ENT/Tirol	entity	3220
ENT/24. März	entity	3220
ENT/20. Februar	entity	3220
ENT/Manchester	entity	3218
ENT/23. März	entity	3218
ENT/Fernsehen	entity	3216
ENT/Arabische Sprache	entity	3215
ENT/Olympische Sommerspiele 2016	entity	3215
ENT/5. März	entity	3215
ENT/Demokratische Republik Kongo	entity	3214
ENT/Wahlkreis	entity	3213
ENT/Kategorie:Aufgelöst 2015	entity	3212
ENT/Armenien	entity	3212
ENT/7. Februar	entity	3212
ENT/Siebenbürgen	entity	3211
ENT/13. Januar	entity	3211
ENT/17. März	entity	3211
ENT/Massachusetts Institute of Technology	entity	3208
ENT/Ruhrgebiet	entity	3208
ENT/Carl von Linné	entity	3208
ENT/20. März	entity	3208
ENT/Lehrer	entity	3204
ENT/21. März	entity	3204
ENT/20. Januar	entity	3202
ENT/5. Mai	entity	3201
ENT/Las Vegas	entity	3200
ENT/11. Februar	entity	3200
ENT/19. Februar	entity	3200
ENT/Klagenfurt am Wörthersee	entity	3198
ENT/Bachelor#Abschlussbezeichnungen	entity	3198
ENT/10. März	entity	3197
ENT/23. Februar	entity	3197
ENT/Alabama	entity	3196
ENT/Wende und friedliche Revolution in der DDR	entity	3196
ENT/8. März	entity	3196
ENT/Kategorie:Geboren 1903	entity	3195
ENT/19. Januar	entity	3195
ENT/9. Februar	entity	3195
ENT/18. Januar	entity	3191
ENT/1868	entity	3191
ENT/Kategorie:Person (Kaisertum Österreich)	entity	3190
ENT/Kategorie:Geboren 1908	entity	3190
ENT/12. Januar	entity	3190
ENT/Kategorie:Schotte	entity	3187
ENT/Flandern	entity	3187
ENT/Zeichnung (Kunst)	entity	3187
ENT/23. April	entity	3187
ENT/Krebs (Medizin)	entity	3186
ENT/Olympische Sommerspiele 2000	entity	3186
ENT/26. März	entity	3186
ENT/4. März	entity	3186
ENT/Unterfranken	entity	3185
ENT/Kategorie:Komponist (Jazz)	entity	3184
ENT/16. März	entity	3184
ENT/Kategorie:Geboren 1912	entity	3183
ENT/Sauerstoff	entity	3183
ENT/Kategorie:Geboren 1909	entity	3181
ENT/Kategorie:Geboren 1907	entity	3179
ENT/28. Januar	entity	3178
ENT/Zagreb	entity	3176
ENT/31. Januar	entity	3176
ENT/Same (Pflanze)	entity	3175
ENT/Kategorie:Regisseur	entity	3174
ENT/Deutsche Eishockey Liga	entity	3174
ENT/TFF 1. Lig	entity	3173
ENT/Kategorie:Gestorben 2005	entity	3171
ENT/Saudi-Arabien	entity	3170
ENT/25. Januar	entity	3170
ENT/Ritter	entity	3169
ENT/1. November	entity	3168
ENT/10. Februar	entity	3164
ENT/11. März	entity	3164
ENT/Kategorie:Geboren 1910	entity	3163
ENT/Universität der Künste Berlin	entity	3163
ENT/15. August	entity	3163
ENT/Moderator (Beruf)	entity	3159
ENT/Bundesgerichtshof	entity	3159
ENT/Kategorie:Geboren 1904	entity	3158
ENT/Flensburg	entity	3158
ENT/8. Januar	entity	3158
ENT/24. April	entity	3157
ENT/Sozialismus	entity	3155
ENT/Race (United States Census)	entity	3154
ENT/Kategorie:Geboren 1906	entity	3153
ENT/Nepal	entity	3152
ENT/12. Mai	entity	3151
ENT/30. November	entity	3150
ENT/1. August	entity	3149
ENT/7. Januar	entity	3147
ENT/2. Januar	entity	3145
ENT/13. Februar	entity	3144
ENT/Kategorie:Rumäne	entity	3141
ENT/Katholische Theologie	entity	3141
ENT/Biathlon	entity	3141
ENT/Joch (Architektur)	entity	3141
ENT/Kategorie:Rockband	entity	3139
ENT/Kategorie:Teilnehmer der Olympischen Sommerspiele 1996	entity	3139
ENT/Mönchengladbach	entity	3139
ENT/13. April	entity	3139
ENT/Queensland	entity	3139
ENT/Akademie der Bildenden Künste München	entity	3138
ENT/2. Mai	entity	3137
ENT/Tansania	entity	3135
ENT/Tirol (Bundesland)	entity	3135
ENT/Ordnung (Biologie)	entity	3135
ENT/31. März	entity	3135
ENT/1871	entity	3134
ENT/Magister	entity	3133
ENT/Ludwig XIV.	entity	3133
ENT/Professur	entity	3133
ENT/Otto von Bismarck	entity	3133
ENT/12. April	entity	3133
ENT/Kategorie:Chinese	entity	3132
ENT/Herrenhaus (Gebäude)	entity	3132
ENT/6. April	entity	3131
ENT/17. Mai	entity	3130
ENT/Franken (Region)	entity	3129
ENT/16. April	entity	3128
ENT/29. Januar	entity	3128
ENT/DJ	entity	3126
ENT/Zweites Vatikanisches Konzil	entity	3126
ENT/Gewerkschaft	entity	3124
ENT/Fußballverein	entity	3124
ENT/12. Dezember	entity	3124
ENT/Romanistik	entity	3122
ENT/3. Januar	entity	3122
ENT/5. April	entity	3121
ENT/27. März	entity	3119
ENT/Kategorie:Mitglied des House of Lords	entity	3118
ENT/2. April	entity	3118
ENT/Kategorie:Geboren 1911	entity	3116
ENT/1. Juni	entity	3114
ENT/15. Oktober	entity	3114
ENT/Franziskus (Papst)	entity	3113
ENT/9. März	entity	3113
ENT/Schwarzes Meer	entity	3112
ENT/31. Dezember	entity	3110
ENT/Fotograf	entity	3109
ENT/Kategorie:Finne	entity	3106
ENT/Industrialisierung	entity	3106
ENT/United States Air Force	entity	3104
ENT/6. Mai	entity	3104
ENT/Silber	entity	3101
ENT/Kategorie:See in Europa	entity	3100
ENT/26. Januar	entity	3100
ENT/Aserbaidschan	entity	3099
ENT/Strauch	entity	3098
ENT/Sudan	entity	3098
ENT/28. März	entity	3098
ENT/25. Dezember	entity	3093
ENT/Kategorie:Geboren 1905	entity	3092
ENT/20. Mai	entity	3092
ENT/Göteborg	entity	3090
ENT/Physiker	entity	3089
ENT/30. März	entity	3089
ENT/1. Oktober	entity	3088
ENT/3. Mai	entity	3088
ENT/3. April	entity	3087
ENT/Kategorie:Geboren 1913	entity	3086
ENT/18. April	entity	3086
ENT/25. März	entity	3086
ENT/4. Februar	entity	3086
ENT/Konstanz	entity	3085
ENT/Kategorie:Wikipedia:Artikel mit Video	entity	3084
ENT/Myokardinfarkt	entity	3084
ENT/8. Mai	entity	3084
ENT/18. Mai	entity	3083
ENT/Ministerium für Staatssicherheit	entity	3082
ENT/Kanton Bern	entity	3081
ENT/15. September	entity	3081
ENT/24. Dezember	entity	3080
ENT/Naturraum	entity	3079
ENT/14. April	entity	3079
ENT/25. September	entity	3079
ENT/8. April	entity	3079
ENT/Skilanglauf	entity	3078
ENT/29. April	entity	3076
ENT/Kategorie:Geboren 1900	entity	3071
ENT/Kategorie:Ort in Okzitanien	entity	3071
ENT/Kategorie:Geboren im 16. Jahrhundert	entity	3070
ENT/Napoléon Bonaparte	entity	3070
ENT/Facebook	entity	3069
ENT/Altes Ägypten	entity	3068
ENT/2. März	entity	3068
ENT/22. April	entity	3068
ENT/23. Januar	entity	3067
ENT/27. Februar	entity	3067
ENT/29. September	entity	3066
ENT/7. Juli	entity	3066
ENT/Marathonlauf	entity	3065
ENT/Oregon	entity	3065
ENT/10. November	entity	3064
ENT/Kategorie:Ökonom (20. Jahrhundert)	entity	3063
ENT/16. Januar	entity	3063
ENT/5. Oktober	entity	3063
ENT/Kamerun	entity	3062
ENT/Auswärtiges Amt	entity	3062
ENT/14. März	entity	3062
ENT/22. März	entity	3062
ENT/Fotografie	entity	3061
ENT/Königreich Sachsen	entity	3060
ENT/Richter	entity	3060
ENT/30. Januar	entity	3060
ENT/Pommern	entity	3059
ENT/11. September	entity	3053
ENT/25. April	entity	3053
ENT/Spiegel Online	entity	3052
ENT/27. Januar	entity	3052
ENT/Frankfurt (Oder)	entity	3051
ENT/Kategorie:Geboren 1901	entity	3050
ENT/Dekan (Hochschule)	entity	3049
ENT/Bundesverfassungsgericht	entity	3047
ENT/18. Oktober	entity	3047
ENT/3. Oktober	entity	3047
ENT/20. September	entity	3045
ENT/Wehrdienst	entity	3043
ENT/4. Juli	entity	3043
ENT/Franchise (Sport)	entity	3042
ENT/Zypern	entity	3042
ENT/9. Januar	entity	3042
ENT/Stiftung	entity	3041
ENT/24. Juni	entity	3040
ENT/12. August	entity	3039
ENT/Apostolischer Nuntius	entity	3038
ENT/Hildesheim	entity	3038
ENT/Bordeaux	entity	3037
ENT/South Carolina	entity	3036
ENT/19. Jahrhundert	entity	3036
ENT/Gewichtsklasse	entity	3032
ENT/Okzitanische Sprache	entity	3030
ENT/Bataillon	entity	3029
ENT/Wohnplatz	entity	3028
ENT/19. September	entity	3028
ENT/Kategorie:Titularbischof	entity	3027
ENT/15. November	entity	3026
ENT/22. September	entity	3025
ENT/11. April	entity	3022
ENT/Weser	entity	3020
ENT/1866	entity	3020
ENT/21. September	entity	3019
ENT/25. Mai	entity	3018
ENT/6. Juni	entity	3017
ENT/Oberbürgermeister	entity	3015
ENT/Westafrika	entity	3014
ENT/7. Mai	entity	3014
ENT/Kategorie:Limousine	entity	3013
ENT/24. Januar	entity	3013
ENT/14. Mai	entity	3011
ENT/5. Juni	entity	3011
ENT/Mineral	entity	3010
ENT/11. Januar	entity	3010
ENT/Kategorie:Argentinier	entity	3009
ENT/17. September	entity	3008
ENT/Kategorie:Geboren 1994	entity	3007
ENT/Hebräische Sprache	entity	3007
ENT/26. April	entity	3007
ENT/Angola	entity	3006
ENT/8. Oktober	entity	3005
ENT/Regiment	entity	3004
ENT/University of Oxford	entity	3004
ENT/12. September	entity	3004
